3,2891,"0.68"
4,3173,"0.07"
4,3174,1.02669
4,3175,1.12
4,3176,"0.14"
4,3177,"0.81669"
4,3178,"0.88669"
4,3179,"0.28"
4,3180,"0.91"
4,3181,1.09669
4,3182,"0.23331"
4,3183,"0.91"
4,3184,1.12
4,4796,"0.68"
6,6871,"0.28"
6,6872,"0.86331"
6,6873,"0.93331"
6,6874,"0.91"
6,6875,1.02669
6,6876,"0.14"
6,6877,"0.86331"
6,6878,1.09669
6,6879,"0.14"
6,6880,"0.81669"
6,6881,"0.93331"
6,6882,"0.28"
6,6883,1.02669
6,6884,1.09669
6,6885,1.8
6,6886,"0.86331"
6,6887,1.02669
6,6888,1.77338
6,6889,"0.95669"
6,6890,"0.98"
6,6891,"0.95669"
6,6892,1.12
