64,na,1182077734,"0",1182077734
66,na,1170203575,"0",1170203575
62,na,1669222981,"0",1670215092
71,na,1191072239,"0",1191072239
67,na,1334750505,"0",1344406589
73,na,1191580919,"0",1191580919
68,na,1186498163,"0",1186498163
69,na,1192469507,"0",1192469507
72,na,1318494257,"0",1318593773
86,na,1197175610,"0",1197175610
79,na,1193836772,"0",1193836772
186,na,1218901064,"0",1250437104
81,na,1194156837,"0",1194156837
95,na,1204868787,"0",1204868787
97,na,1273352182,"0",1279209336
278,na,"0","0",1288179813
98,na,1206708826,"0",1206708826
118,na,1652193146,"0",1656927533
115,na,1235073583,"0",1235147698
122,na,1222518282,"0",1222518282
193,na,1253814037,"0",1273702013
112,na,1216391759,"0",1216391759
204,na,1224696738,"0",1256232738
125,na,1226546297,"0",1226546297
138,na,1235898605,"0",1245500883
215,na,1261937825,"0",1261977888
207,na,1226404951,"0",1257940994
236,na,1329810494,"0",1330428534
314,na,1295010250,"0",1295381699
227,na,1345151300,"0",1346931630
356,na,1297946439,"0",1298276169
230,na,1610539984,"0",1616834114
247,na,1281641900,"0",1281700603
85,na,"0","0",1287739808
260,na,1313492442,"0",1313566365
307,na,"0","0",1294350323
285,na,1290751757,"0",1291155251
288,na,1291140253,"0",1291155702
296,na,"0","0",1292876603
335,na,1295656261,"0",1308041604
362,na,1298460745,"0",1304160103
363,na,"0","0",1298128327
366,na,"0","0",1298668746
368,na,1298985476,"0",1301572371
376,na,"0","0",1299247036
416,na,"0","0",1301908058
383,na,"0","0",1299714213
418,na,"0","0",1302084984
402,na,1300978207,"0",1301646572
424,na,"0","0",1302527733
429,na,"0","0",1302824117
441,na,1303234804,"0",1303381030
430,na,"0","0",1302861733
433,na,"0","0",1302933098
450,na,"0","0",1303812516
473,na,"0","0",1305786305
451,na,"0","0",1303858635
476,na,"0","0",1305905840
483,na,"0","0",1306335424
488,na,1307488668,"0",1333296440
495,na,"0","0",1307191165
496,na,"0","0",1307192512
506,na,1362475945,"0",1362495061
502,na,"0","0",1307777133
531,na,"0","0",1309561889
533,na,"0","0",1309609841
534,na,"0","0",1309644938
539,na,"0","0",1309895308
537,na,1309729306,"0",1309852458
541,na,"0","0",1310034456
554,na,"0","0",1311304624
526,na,1329909092,"0",1331640548
553,na,"0","0",1311088611
586,na,1311409783,"0",1312619386
566,na,"0","0",1311837951
571,na,"0","0",1312081507
597,na,1311477532,"0",1312687135
606,na,1311589494,"0",1312799102
856,na,1327507772,"0",1327674690
610,na,1311713337,"0",1312922952
