id,name,alias,description,parent,extraFieldsGroup,published,access,ordering,image,params,trash,plugins,language
32,Trekking nel mondo,trekking-nel-mondo,"<div>Itinerari ed escursioni nel mondo: descrizione, file gps e dati tecnici dei trekking fuori dall'Italia</div>","0",12,1,1,13,32.jpg,"{""inheritFrom"":""47"",""catMetaDesc"":"""",""catMetaKey"":"""",""catMetaRobots"":"""",""catMetaAuthor"":"""",""theme"":""regioni"",""num_leading_items"":""2"",""num_leading_columns"":""1"",""leadingImgSize"":""Small"",""num_primary_items"":""8"",""num_primary_columns"":""2"",""primaryImgSize"":""XSmall"",""num_secondary_items"":""3"",""num_secondary_columns"":""3"",""secondaryImgSize"":""XSmall"",""num_links"":""8"",""num_links_columns"":""2"",""linksImgSize"":""none"",""catCatalogMode"":""0"",""catFeaturedItems"":""1"",""catOrdering"":"""",""catPagination"":""2"",""catPaginationResults"":""1"",""catTitle"":""1"",""catTitleItemCounter"":""1"",""catDescription"":""1"",""catImage"":""1"",""catFeedLink"":""1"",""catFeedIcon"":""1"",""subCategories"":""1"",""subCatColumns"":""2"",""subCatOrdering"":"""",""subCatTitle"":""1"",""subCatTitleItemCounter"":""1"",""subCatDescription"":""1"",""subCatImage"":""1"",""itemImageXS"":"""",""itemImageS"":"""",""itemImageM"":"""",""itemImageL"":"""",""itemImageXL"":"""",""catItemTitle"":""1"",""catItemTitleLinked"":""1"",""catItemFeaturedNotice"":""0"",""catItemAuthor"":""1"",""catItemDateCreated"":""1"",""catItemRating"":""0"",""catItemImage"":""1"",""catItemIntroText"":""1"",""catItemIntroTextWordLimit"":"""",""catItemExtraFields"":""0"",""catItemHits"":""0"",""catItemCategory"":""0"",""catItemTags"":""0"",""catItemAttachments"":""0"",""catItemAttachmentsCounter"":""0"",""catItemVideo"":""0"",""catItemVideoWidth"":"""",""catItemVideoHeight"":"""",""catItemAudioWidth"":"""",""catItemAudioHeight"":"""",""catItemVideoAutoPlay"":""0"",""catItemImageGallery"":""0"",""catItemImageGalleryWidth"":"""",""catItemImageGalleryHeight"":"""",""catItemDateModified"":""0"",""catItemReadMore"":""0"",""catItemCommentsAnchor"":""0"",""catItemK2Plugins"":""1"",""itemDateCreated"":""1"",""itemTitle"":""1"",""itemFeaturedNotice"":""1"",""itemAuthor"":""1"",""itemFontResizer"":""1"",""itemPrintButton"":""1"",""itemEmailButton"":""1"",""itemSocialButton"":""1"",""itemVideoAnchor"":""1"",""itemImageGalleryAnchor"":""1"",""itemCommentsAnchor"":""1"",""itemRating"":""1"",""itemImage"":""1"",""itemImgSize"":""Medium"",""itemImageMainCaption"":""0"",""itemImageMainCredits"":""0"",""itemIntroText"":""1"",""itemFullText"":""1"",""itemExtraFields"":""1"",""itemDateModified"":""0"",""itemHits"":""1"",""itemCategory"":""1"",""itemTags"":""1"",""itemAttachments"":""1"",""itemAttachmentsCounter"":""1"",""itemVideo"":""1"",""itemVideoWidth"":"""",""itemVideoHeight"":"""",""itemAudioWidth"":"""",""itemAudioHeight"":"""",""itemVideoAutoPlay"":""0"",""itemVideoCaption"":""1"",""itemVideoCredits"":""1"",""itemImageGallery"":""1"",""itemImageGalleryWidth"":"""",""itemImageGalleryHeight"":"""",""itemNavigation"":""1"",""itemComments"":""1"",""itemTwitterButton"":""1"",""itemFacebookButton"":""1"",""itemLinkedInButton"":""1"",""itemAuthorBlock"":""1"",""itemAuthorImage"":""1"",""itemAuthorDescription"":""1"",""itemAuthorURL"":""1"",""itemAuthorEmail"":""0"",""itemAuthorLatest"":""1"",""itemAuthorLatestLimit"":""5"",""itemRelated"":""1"",""itemRelatedLimit"":""5"",""itemRelatedTitle"":""1"",""itemRelatedCategory"":""0"",""itemRelatedImageSize"":""0"",""itemRelatedIntrotext"":""0"",""itemRelatedFulltext"":""0"",""itemRelatedAuthor"":""0"",""itemRelatedMedia"":""0"",""itemRelatedImageGallery"":""0"",""k2SeoGsdType"":"""",""itemK2Plugins"":""1""}","0","",it-IT
33,Trekking in Italia,trekking-in-italia,"<div>Itinerari ed escursioni sulle alpi e non solo: descrizione, file gps e dati tecnici dei trekking</div>","0",12,1,1,15,33.jpg,"{""inheritFrom"":""47"",""catMetaDesc"":"""",""catMetaKey"":"""",""catMetaRobots"":"""",""catMetaAuthor"":"""",""theme"":""regioni"",""num_leading_items"":""2"",""num_leading_columns"":""2"",""leadingImgSize"":""Small"",""num_primary_items"":""6"",""num_primary_columns"":""3"",""primaryImgSize"":""XSmall"",""num_secondary_items"":""2"",""num_secondary_columns"":""2"",""secondaryImgSize"":""Small"",""num_links"":""6"",""num_links_columns"":""2"",""linksImgSize"":""none"",""catCatalogMode"":""0"",""catFeaturedItems"":""1"",""catOrdering"":"""",""catPagination"":""2"",""catPaginationResults"":""1"",""catTitle"":""1"",""catTitleItemCounter"":""1"",""catDescription"":""1"",""catImage"":""1"",""catFeedLink"":""1"",""catFeedIcon"":""1"",""subCategories"":""1"",""subCatColumns"":""2"",""subCatOrdering"":"""",""subCatTitle"":""1"",""subCatTitleItemCounter"":""1"",""subCatDescription"":""1"",""subCatImage"":""1"",""itemImageXS"":"""",""itemImageS"":"""",""itemImageM"":"""",""itemImageL"":"""",""itemImageXL"":"""",""catItemTitle"":""1"",""catItemTitleLinked"":""1"",""catItemFeaturedNotice"":""0"",""catItemAuthor"":""1"",""catItemDateCreated"":""0"",""catItemRating"":""0"",""catItemImage"":""1"",""catItemIntroText"":""1"",""catItemIntroTextWordLimit"":"""",""catItemExtraFields"":""0"",""catItemHits"":""0"",""catItemCategory"":""0"",""catItemTags"":""0"",""catItemAttachments"":""0"",""catItemAttachmentsCounter"":""0"",""catItemVideo"":""0"",""catItemVideoWidth"":"""",""catItemVideoHeight"":"""",""catItemAudioWidth"":"""",""catItemAudioHeight"":"""",""catItemVideoAutoPlay"":""0"",""catItemImageGallery"":""0"",""catItemImageGalleryWidth"":"""",""catItemImageGalleryHeight"":"""",""catItemDateModified"":""0"",""catItemReadMore"":""0"",""catItemCommentsAnchor"":""0"",""catItemK2Plugins"":""1"",""itemDateCreated"":""1"",""itemTitle"":""1"",""itemFeaturedNotice"":""1"",""itemAuthor"":""1"",""itemFontResizer"":""1"",""itemPrintButton"":""1"",""itemEmailButton"":""1"",""itemSocialButton"":""1"",""itemVideoAnchor"":""1"",""itemImageGalleryAnchor"":""1"",""itemCommentsAnchor"":""1"",""itemRating"":""1"",""itemImage"":""1"",""itemImgSize"":""Medium"",""itemImageMainCaption"":""0"",""itemImageMainCredits"":""0"",""itemIntroText"":""1"",""itemFullText"":""1"",""itemExtraFields"":""1"",""itemDateModified"":""0"",""itemHits"":""0"",""itemCategory"":""1"",""itemTags"":""1"",""itemAttachments"":""1"",""itemAttachmentsCounter"":""1"",""itemVideo"":""1"",""itemVideoWidth"":"""",""itemVideoHeight"":"""",""itemAudioWidth"":"""",""itemAudioHeight"":"""",""itemVideoAutoPlay"":""0"",""itemVideoCaption"":""1"",""itemVideoCredits"":""1"",""itemImageGallery"":""1"",""itemImageGalleryWidth"":"""",""itemImageGalleryHeight"":"""",""itemNavigation"":""1"",""itemComments"":""1"",""itemTwitterButton"":""1"",""itemFacebookButton"":""1"",""itemLinkedInButton"":""1"",""itemAuthorBlock"":""1"",""itemAuthorImage"":""1"",""itemAuthorDescription"":""1"",""itemAuthorURL"":""1"",""itemAuthorEmail"":""0"",""itemAuthorLatest"":""1"",""itemAuthorLatestLimit"":""5"",""itemRelated"":""1"",""itemRelatedLimit"":""5"",""itemRelatedTitle"":""1"",""itemRelatedCategory"":""0"",""itemRelatedImageSize"":""0"",""itemRelatedIntrotext"":""0"",""itemRelatedFulltext"":""0"",""itemRelatedAuthor"":""0"",""itemRelatedMedia"":""0"",""itemRelatedImageGallery"":""0"",""k2SeoGsdType"":"""",""itemK2Plugins"":""1""}","0","",it-IT
34,Portogallo,portogallo,"<div>Racconti, guide e itinerari di viaggio alla scoperta del paese lusitano: il Portogallo</div>",47,6,1,1,63,34.jpg,"{""inheritFrom"":""47"",""theme"":"""",""num_leading_items"":""2"",""num_leading_columns"":""1"",""leadingImgSize"":""Large"",""num_primary_items"":""4"",""num_primary_columns"":""2"",""primaryImgSize"":""Medium"",""num_secondary_items"":""4"",""num_secondary_columns"":""1"",""secondaryImgSize"":""Small"",""num_links"":""4"",""num_links_columns"":""1"",""linksImgSize"":""XSmall"",""catCatalogMode"":""0"",""catFeaturedItems"":""1"",""catOrdering"":"""",""catPagination"":""2"",""catPaginationResults"":""1"",""catTitle"":""1"",""catTitleItemCounter"":""1"",""catDescription"":""1"",""catImage"":""1"",""catFeedLink"":""1"",""catFeedIcon"":""1"",""subCategories"":""1"",""subCatColumns"":""2"",""subCatOrdering"":"""",""subCatTitle"":""1"",""subCatTitleItemCounter"":""1"",""subCatDescription"":""1"",""subCatImage"":""1"",""itemImageXS"":"""",""itemImageS"":"""",""itemImageM"":"""",""itemImageL"":"""",""itemImageXL"":"""",""catItemTitle"":""1"",""catItemTitleLinked"":""1"",""catItemFeaturedNotice"":""0"",""catItemAuthor"":""1"",""catItemDateCreated"":""1"",""catItemRating"":""0"",""catItemImage"":""1"",""catItemIntroText"":""1"",""catItemIntroTextWordLimit"":"""",""catItemExtraFields"":""0"",""catItemHits"":""0"",""catItemCategory"":""1"",""catItemTags"":""1"",""catItemAttachments"":""0"",""catItemAttachmentsCounter"":""0"",""catItemVideo"":""0"",""catItemVideoWidth"":"""",""catItemVideoHeight"":"""",""catItemAudioWidth"":"""",""catItemAudioHeight"":"""",""catItemVideoAutoPlay"":""0"",""catItemImageGallery"":""0"",""catItemDateModified"":""0"",""catItemReadMore"":""1"",""catItemCommentsAnchor"":""1"",""catItemK2Plugins"":""1"",""itemDateCreated"":""1"",""itemTitle"":""1"",""itemFeaturedNotice"":""1"",""itemAuthor"":""1"",""itemFontResizer"":""1"",""itemPrintButton"":""1"",""itemEmailButton"":""1"",""itemSocialButton"":""1"",""itemVideoAnchor"":""1"",""itemImageGalleryAnchor"":""1"",""itemCommentsAnchor"":""1"",""itemRating"":""1"",""itemImage"":""1"",""itemImgSize"":""Large"",""itemImageMainCaption"":""1"",""itemImageMainCredits"":""1"",""itemIntroText"":""1"",""itemFullText"":""1"",""itemExtraFields"":""1"",""itemDateModified"":""1"",""itemHits"":""1"",""itemCategory"":""1"",""itemTags"":""1"",""itemAttachments"":""1"",""itemAttachmentsCounter"":""1"",""itemVideo"":""1"",""itemVideoWidth"":"""",""itemVideoHeight"":"""",""itemAudioWidth"":"""",""itemAudioHeight"":"""",""itemVideoAutoPlay"":""0"",""itemVideoCaption"":""1"",""itemVideoCredits"":""1"",""itemImageGallery"":""1"",""itemNavigation"":""1"",""itemComments"":""1"",""itemTwitterButton"":""1"",""itemFacebookButton"":""1"",""itemGooglePlusOneButton"":""1"",""itemAuthorBlock"":""1"",""itemAuthorImage"":""1"",""itemAuthorDescription"":""1"",""itemAuthorURL"":""1"",""itemAuthorEmail"":""0"",""itemAuthorLatest"":""1"",""itemAuthorLatestLimit"":""5"",""itemRelated"":""1"",""itemRelatedLimit"":""5"",""itemRelatedTitle"":""1"",""itemRelatedCategory"":""0"",""itemRelatedImageSize"":""0"",""itemRelatedIntrotext"":""0"",""itemRelatedFulltext"":""0"",""itemRelatedAuthor"":""0"",""itemRelatedMedia"":""0"",""itemRelatedImageGallery"":""0"",""itemK2Plugins"":""1"",""catMetaDesc"":""Racconti, guide e itinerari di viaggio alla scoperta del paese lusitano: il Portogallo"",""catMetaKey"":""Portogallo, lisbona,viaggio,lusitano,algarve,oceano"",""catMetaRobots"":"""",""catMetaAuthor"":""""}","0","",it-IT
35,Foto del mese,foto-del-mese,"<p>Ogni mese selezioniamo una fotografia di viaggio, sociale o di natura che riteniamo più meritevole...</p>","0","0",1,1,16,35.jpg,"{""inheritFrom"":""47"",""theme"":"""",""num_leading_items"":""2"",""num_leading_columns"":""1"",""leadingImgSize"":""Medium"",""num_primary_items"":""8"",""num_primary_columns"":""2"",""primaryImgSize"":""Medium"",""num_secondary_items"":""3"",""num_secondary_columns"":""3"",""secondaryImgSize"":""XSmall"",""num_links"":""0"",""num_links_columns"":""0"",""linksImgSize"":""XSmall"",""catCatalogMode"":""0"",""catFeaturedItems"":""1"",""catOrdering"":"""",""catPagination"":""2"",""catPaginationResults"":""1"",""catTitle"":""1"",""catTitleItemCounter"":""1"",""catDescription"":""1"",""catImage"":""1"",""catFeedLink"":""1"",""catFeedIcon"":""1"",""subCategories"":""1"",""subCatColumns"":""2"",""subCatOrdering"":"""",""subCatTitle"":""1"",""subCatTitleItemCounter"":""1"",""subCatDescription"":""1"",""subCatImage"":""1"",""itemImageXS"":"""",""itemImageS"":"""",""itemImageM"":"""",""itemImageL"":"""",""itemImageXL"":"""",""catItemTitle"":""1"",""catItemTitleLinked"":""1"",""catItemFeaturedNotice"":""0"",""catItemAuthor"":""0"",""catItemDateCreated"":""0"",""catItemRating"":""0"",""catItemImage"":""1"",""catItemIntroText"":""1"",""catItemIntroTextWordLimit"":"""",""catItemExtraFields"":""0"",""catItemHits"":""0"",""catItemCategory"":""0"",""catItemTags"":""0"",""catItemAttachments"":""0"",""catItemAttachmentsCounter"":""0"",""catItemVideo"":""0"",""catItemVideoWidth"":"""",""catItemVideoHeight"":"""",""catItemAudioWidth"":"""",""catItemAudioHeight"":"""",""catItemVideoAutoPlay"":""0"",""catItemImageGallery"":""0"",""catItemDateModified"":""0"",""catItemReadMore"":""0"",""catItemCommentsAnchor"":""0"",""catItemK2Plugins"":""1"",""itemDateCreated"":""1"",""itemTitle"":""1"",""itemFeaturedNotice"":""1"",""itemAuthor"":""1"",""itemFontResizer"":""1"",""itemPrintButton"":""1"",""itemEmailButton"":""1"",""itemSocialButton"":""1"",""itemVideoAnchor"":""1"",""itemImageGalleryAnchor"":""1"",""itemCommentsAnchor"":""1"",""itemRating"":""1"",""itemImage"":""1"",""itemImgSize"":""XLarge"",""itemImageMainCaption"":""1"",""itemImageMainCredits"":""1"",""itemIntroText"":""1"",""itemFullText"":""1"",""itemExtraFields"":""1"",""itemDateModified"":""0"",""itemHits"":""0"",""itemCategory"":""1"",""itemTags"":""1"",""itemAttachments"":""1"",""itemAttachmentsCounter"":""1"",""itemVideo"":""1"",""itemVideoWidth"":"""",""itemVideoHeight"":"""",""itemAudioWidth"":"""",""itemAudioHeight"":"""",""itemVideoAutoPlay"":""0"",""itemVideoCaption"":""1"",""itemVideoCredits"":""1"",""itemImageGallery"":""1"",""itemNavigation"":""1"",""itemComments"":""1"",""itemTwitterButton"":""1"",""itemFacebookButton"":""1"",""itemGooglePlusOneButton"":""1"",""itemAuthorBlock"":""1"",""itemAuthorImage"":""1"",""itemAuthorDescription"":""1"",""itemAuthorURL"":""1"",""itemAuthorEmail"":""0"",""itemAuthorLatest"":""1"",""itemAuthorLatestLimit"":""5"",""itemRelated"":""1"",""itemRelatedLimit"":""5"",""itemRelatedTitle"":""1"",""itemRelatedCategory"":""0"",""itemRelatedImageSize"":""0"",""itemRelatedIntrotext"":""0"",""itemRelatedFulltext"":""0"",""itemRelatedAuthor"":""0"",""itemRelatedMedia"":""0"",""itemRelatedImageGallery"":""0"",""itemK2Plugins"":""1"",""catMetaDesc"":"""",""catMetaKey"":"""",""catMetaRobots"":"""",""catMetaAuthor"":""""}","0","",it-IT
37,Scozia,scozia,"<p>Viaggi, consigli e racconti di viaggio alla scoperta delle highland in Scozia</p>",47,6,1,1,64,37.jpg,"{""inheritFrom"":""47"",""theme"":"""",""num_leading_items"":""2"",""num_leading_columns"":""1"",""leadingImgSize"":""Large"",""num_primary_items"":""4"",""num_primary_columns"":""2"",""primaryImgSize"":""Medium"",""num_secondary_items"":""4"",""num_secondary_columns"":""1"",""secondaryImgSize"":""Small"",""num_links"":""4"",""num_links_columns"":""1"",""linksImgSize"":""XSmall"",""catCatalogMode"":""0"",""catFeaturedItems"":""1"",""catOrdering"":"""",""catPagination"":""2"",""catPaginationResults"":""1"",""catTitle"":""1"",""catTitleItemCounter"":""1"",""catDescription"":""1"",""catImage"":""1"",""catFeedLink"":""1"",""catFeedIcon"":""1"",""subCategories"":""1"",""subCatColumns"":""2"",""subCatOrdering"":"""",""subCatTitle"":""1"",""subCatTitleItemCounter"":""1"",""subCatDescription"":""1"",""subCatImage"":""1"",""itemImageXS"":"""",""itemImageS"":"""",""itemImageM"":"""",""itemImageL"":"""",""itemImageXL"":"""",""catItemTitle"":""1"",""catItemTitleLinked"":""1"",""catItemFeaturedNotice"":""0"",""catItemAuthor"":""1"",""catItemDateCreated"":""1"",""catItemRating"":""0"",""catItemImage"":""1"",""catItemIntroText"":""1"",""catItemIntroTextWordLimit"":"""",""catItemExtraFields"":""0"",""catItemHits"":""0"",""catItemCategory"":""1"",""catItemTags"":""1"",""catItemAttachments"":""0"",""catItemAttachmentsCounter"":""0"",""catItemVideo"":""0"",""catItemVideoWidth"":"""",""catItemVideoHeight"":"""",""catItemAudioWidth"":"""",""catItemAudioHeight"":"""",""catItemVideoAutoPlay"":""0"",""catItemImageGallery"":""0"",""catItemDateModified"":""0"",""catItemReadMore"":""1"",""catItemCommentsAnchor"":""1"",""catItemK2Plugins"":""1"",""itemDateCreated"":""1"",""itemTitle"":""1"",""itemFeaturedNotice"":""1"",""itemAuthor"":""1"",""itemFontResizer"":""1"",""itemPrintButton"":""1"",""itemEmailButton"":""1"",""itemSocialButton"":""1"",""itemVideoAnchor"":""1"",""itemImageGalleryAnchor"":""1"",""itemCommentsAnchor"":""1"",""itemRating"":""1"",""itemImage"":""1"",""itemImgSize"":""Large"",""itemImageMainCaption"":""1"",""itemImageMainCredits"":""1"",""itemIntroText"":""1"",""itemFullText"":""1"",""itemExtraFields"":""1"",""itemDateModified"":""1"",""itemHits"":""1"",""itemCategory"":""1"",""itemTags"":""1"",""itemAttachments"":""1"",""itemAttachmentsCounter"":""1"",""itemVideo"":""1"",""itemVideoWidth"":"""",""itemVideoHeight"":"""",""itemAudioWidth"":"""",""itemAudioHeight"":"""",""itemVideoAutoPlay"":""0"",""itemVideoCaption"":""1"",""itemVideoCredits"":""1"",""itemImageGallery"":""1"",""itemNavigation"":""1"",""itemComments"":""1"",""itemTwitterButton"":""1"",""itemFacebookButton"":""1"",""itemGooglePlusOneButton"":""1"",""itemAuthorBlock"":""1"",""itemAuthorImage"":""1"",""itemAuthorDescription"":""1"",""itemAuthorURL"":""1"",""itemAuthorEmail"":""0"",""itemAuthorLatest"":""1"",""itemAuthorLatestLimit"":""5"",""itemRelated"":""1"",""itemRelatedLimit"":""5"",""itemRelatedTitle"":""1"",""itemRelatedCategory"":""0"",""itemRelatedImageSize"":""0"",""itemRelatedIntrotext"":""0"",""itemRelatedFulltext"":""0"",""itemRelatedAuthor"":""0"",""itemRelatedMedia"":""0"",""itemRelatedImageGallery"":""0"",""itemK2Plugins"":""1"",""catMetaDesc"":""Viaggi, consigli e racconti di viaggio alla scoperta delle highland in Scozia"",""catMetaKey"":""scozia,regno unito,isola,lochness,highlands"",""catMetaRobots"":"""",""catMetaAuthor"":""""}","0","",it-IT
38,Nuova Zelanda,nuova-zelanda,"<div>Viaggi e racconti, guide e consigli di viaggio sulla Nuova Zelanda, la terra dalla lunga nuvola bianca</div>",47,6,1,1,56,38.jpg,"{""inheritFrom"":""47"",""catMetaDesc"":""Viaggi e racconti, guide e consigli di viaggio sulla Nuova Zelanda, la terra dalla lunga nuvola bianca"",""catMetaKey"":""aotearoa,nuova zelanda,viaggio,antipodi,isole,avventura"",""catMetaRobots"":"""",""catMetaAuthor"":"""",""theme"":"""",""num_leading_items"":""2"",""num_leading_columns"":""2"",""leadingImgSize"":""Small"",""num_primary_items"":""6"",""num_primary_columns"":""3"",""primaryImgSize"":""XSmall"",""num_secondary_items"":""2"",""num_secondary_columns"":""2"",""secondaryImgSize"":""Small"",""num_links"":""8"",""num_links_columns"":""2"",""linksImgSize"":""none"",""catCatalogMode"":""0"",""catFeaturedItems"":""1"",""catOrdering"":"""",""catPagination"":""2"",""catPaginationResults"":""1"",""catTitle"":""1"",""catTitleItemCounter"":""1"",""catDescription"":""1"",""catImage"":""1"",""catFeedLink"":""1"",""catFeedIcon"":""1"",""subCategories"":""1"",""subCatColumns"":""2"",""subCatOrdering"":"""",""subCatTitle"":""1"",""subCatTitleItemCounter"":""1"",""subCatDescription"":""1"",""subCatImage"":""1"",""itemImageXS"":"""",""itemImageS"":"""",""itemImageM"":"""",""itemImageL"":"""",""itemImageXL"":"""",""catItemTitle"":""1"",""catItemTitleLinked"":""1"",""catItemFeaturedNotice"":""0"",""catItemAuthor"":""1"",""catItemDateCreated"":""1"",""catItemRating"":""0"",""catItemImage"":""1"",""catItemIntroText"":""1"",""catItemIntroTextWordLimit"":"""",""catItemExtraFields"":""0"",""catItemHits"":""0"",""catItemCategory"":""1"",""catItemTags"":""1"",""catItemAttachments"":""0"",""catItemAttachmentsCounter"":""0"",""catItemVideo"":""0"",""catItemVideoWidth"":"""",""catItemVideoHeight"":"""",""catItemAudioWidth"":"""",""catItemAudioHeight"":"""",""catItemVideoAutoPlay"":""0"",""catItemImageGallery"":""0"",""catItemImageGalleryWidth"":"""",""catItemImageGalleryHeight"":"""",""catItemDateModified"":""0"",""catItemReadMore"":""1"",""catItemCommentsAnchor"":""1"",""catItemK2Plugins"":""1"",""itemDateCreated"":""1"",""itemTitle"":""1"",""itemFeaturedNotice"":""1"",""itemAuthor"":""1"",""itemFontResizer"":""1"",""itemPrintButton"":""1"",""itemEmailButton"":""1"",""itemSocialButton"":""1"",""itemVideoAnchor"":""1"",""itemImageGalleryAnchor"":""1"",""itemCommentsAnchor"":""1"",""itemRating"":""1"",""itemImage"":""1"",""itemImgSize"":""Large"",""itemImageMainCaption"":""1"",""itemImageMainCredits"":""1"",""itemIntroText"":""1"",""itemFullText"":""1"",""itemExtraFields"":""1"",""itemDateModified"":""1"",""itemHits"":""1"",""itemCategory"":""1"",""itemTags"":""1"",""itemAttachments"":""1"",""itemAttachmentsCounter"":""1"",""itemVideo"":""1"",""itemVideoWidth"":"""",""itemVideoHeight"":"""",""itemAudioWidth"":"""",""itemAudioHeight"":"""",""itemVideoAutoPlay"":""0"",""itemVideoCaption"":""1"",""itemVideoCredits"":""1"",""itemImageGallery"":""1"",""itemImageGalleryWidth"":"""",""itemImageGalleryHeight"":"""",""itemNavigation"":""1"",""itemComments"":""1"",""itemTwitterButton"":""1"",""itemFacebookButton"":""1"",""itemLinkedInButton"":""1"",""itemAuthorBlock"":""1"",""itemAuthorImage"":""1"",""itemAuthorDescription"":""1"",""itemAuthorURL"":""1"",""itemAuthorEmail"":""0"",""itemAuthorLatest"":""1"",""itemAuthorLatestLimit"":""5"",""itemRelated"":""1"",""itemRelatedLimit"":""5"",""itemRelatedTitle"":""1"",""itemRelatedCategory"":""0"",""itemRelatedImageSize"":""0"",""itemRelatedIntrotext"":""0"",""itemRelatedFulltext"":""0"",""itemRelatedAuthor"":""0"",""itemRelatedMedia"":""0"",""itemRelatedImageGallery"":""0"",""k2SeoGsdType"":"""",""itemK2Plugins"":""1""}","0","",it-IT
39,Aforismi di viaggio,aforismi-di-viaggio,"<p>Citazioni, aforismi, proverbi di viaggio... quello che si dice sui viaggi</p>","0","0",1,1,4,39.jpg,"{""inheritFrom"":""47"",""theme"":"""",""num_leading_items"":""2"",""num_leading_columns"":""1"",""leadingImgSize"":""Large"",""num_primary_items"":""4"",""num_primary_columns"":""2"",""primaryImgSize"":""Medium"",""num_secondary_items"":""4"",""num_secondary_columns"":""1"",""secondaryImgSize"":""Small"",""num_links"":""4"",""num_links_columns"":""1"",""linksImgSize"":""XSmall"",""catCatalogMode"":""0"",""catFeaturedItems"":""1"",""catOrdering"":"""",""catPagination"":""2"",""catPaginationResults"":""1"",""catTitle"":""1"",""catTitleItemCounter"":""1"",""catDescription"":""1"",""catImage"":""1"",""catFeedLink"":""1"",""catFeedIcon"":""1"",""subCategories"":""1"",""subCatColumns"":""2"",""subCatOrdering"":"""",""subCatTitle"":""1"",""subCatTitleItemCounter"":""1"",""subCatDescription"":""1"",""subCatImage"":""1"",""itemImageXS"":"""",""itemImageS"":"""",""itemImageM"":"""",""itemImageL"":"""",""itemImageXL"":"""",""catItemTitle"":""1"",""catItemTitleLinked"":""1"",""catItemFeaturedNotice"":""0"",""catItemAuthor"":""1"",""catItemDateCreated"":""1"",""catItemRating"":""0"",""catItemImage"":""1"",""catItemIntroText"":""1"",""catItemIntroTextWordLimit"":"""",""catItemExtraFields"":""0"",""catItemHits"":""0"",""catItemCategory"":""1"",""catItemTags"":""1"",""catItemAttachments"":""0"",""catItemAttachmentsCounter"":""0"",""catItemVideo"":""0"",""catItemVideoWidth"":"""",""catItemVideoHeight"":"""",""catItemAudioWidth"":"""",""catItemAudioHeight"":"""",""catItemVideoAutoPlay"":""0"",""catItemImageGallery"":""0"",""catItemDateModified"":""0"",""catItemReadMore"":""1"",""catItemCommentsAnchor"":""1"",""catItemK2Plugins"":""1"",""itemDateCreated"":""1"",""itemTitle"":""1"",""itemFeaturedNotice"":""1"",""itemAuthor"":""1"",""itemFontResizer"":""1"",""itemPrintButton"":""1"",""itemEmailButton"":""1"",""itemSocialButton"":""1"",""itemVideoAnchor"":""1"",""itemImageGalleryAnchor"":""1"",""itemCommentsAnchor"":""1"",""itemRating"":""1"",""itemImage"":""1"",""itemImgSize"":""Large"",""itemImageMainCaption"":""1"",""itemImageMainCredits"":""1"",""itemIntroText"":""1"",""itemFullText"":""1"",""itemExtraFields"":""1"",""itemDateModified"":""1"",""itemHits"":""1"",""itemCategory"":""1"",""itemTags"":""1"",""itemAttachments"":""1"",""itemAttachmentsCounter"":""1"",""itemVideo"":""1"",""itemVideoWidth"":"""",""itemVideoHeight"":"""",""itemAudioWidth"":"""",""itemAudioHeight"":"""",""itemVideoAutoPlay"":""0"",""itemVideoCaption"":""1"",""itemVideoCredits"":""1"",""itemImageGallery"":""1"",""itemNavigation"":""1"",""itemComments"":""1"",""itemTwitterButton"":""1"",""itemFacebookButton"":""1"",""itemGooglePlusOneButton"":""1"",""itemAuthorBlock"":""1"",""itemAuthorImage"":""1"",""itemAuthorDescription"":""1"",""itemAuthorURL"":""1"",""itemAuthorEmail"":""0"",""itemAuthorLatest"":""1"",""itemAuthorLatestLimit"":""5"",""itemRelated"":""1"",""itemRelatedLimit"":""5"",""itemRelatedTitle"":""1"",""itemRelatedCategory"":""0"",""itemRelatedImageSize"":""0"",""itemRelatedIntrotext"":""0"",""itemRelatedFulltext"":""0"",""itemRelatedAuthor"":""0"",""itemRelatedMedia"":""0"",""itemRelatedImageGallery"":""0"",""itemK2Plugins"":""1"",""catMetaDesc"":""Citazioni, aforismi, proverbi di viaggio... quello che si dice sui viaggi"",""catMetaKey"":""aforismi,citazioni,testi,frasi,viaggio,libert\u00e0,avventura"",""catMetaRobots"":"""",""catMetaAuthor"":""""}","0","",it-IT
