550,495,Recensioni,mainmenu,"",9,"","0","0000-00-00 00:00:00",2017-09-20 08:05:51,"0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""test"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":1,""tag_id"":"""",""class_sfx"":""menu-topmenu menu-iconmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
551,496,Rubriche,mainmenu,"",8,"","0","0000-00-00 00:00:00",2017-09-20 07:38:48,"0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""rubriche"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":1,""tag_id"":"""",""class_sfx"":""menu-topmenu menu-iconmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
553,504,Regioni,"","",6,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",-2,mod_menu,1,1,"{""menutype"":""regioni"",""base"":"""",""startLevel"":2,""endLevel"":0,""showAllChildren"":1,""tag_id"":"""",""class_sfx"":""menu-treemenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"" visible-lg visible-md"",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":""fa fa-globe"",""style"":""Jsn_dona2_pro-module_style_1"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_tooglebarevent"":""click"",""mobilemenuck_tooglebaron"":""all"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":"""",""mobilemenuck_showlogo"":""1"",""mobilemenuck_logo_where"":[""1""],""mobilemenuck_logo_source"":""maximenuck"",""mobilemenuck_logoimage"":"""",""mobilemenuck_logolink"":"""",""mobilemenuck_logoalt"":"""",""mobilemenuck_logoposition"":""left"",""mobilemenuck_logowidth"":"""",""mobilemenuck_logoheight"":"""",""mobilemenuck_logomargintop"":"""",""mobilemenuck_logomarginright"":"""",""mobilemenuck_logomarginbottom"":"""",""mobilemenuck_logomarginleft"":""""}","0",it-IT
554,505,Sudafrica,"","",17,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[167],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
555,506,Ande,"","",16,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[163],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
556,507,Marocco,"","",18,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[165],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
557,508,Albania,"","",20,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[150],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
558,509,Norvegia,"","",21,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[147],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
559,510,Asia,"","",22,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[148],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
560,511,Appennini,"","",19,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_banners,1,"0","{""target"":0,""count"":5,""cid"":4,""catid"":[149],""tag_search"":0,""ordering"":""0"",""header_text"":"""",""footer_text"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
562,518,Ultime dal forum,"","",1,forum,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_kunenalatest,1,"0","{""category_id"":[""0""],""sh_category_id_in"":""1"",""choosemodel"":""latesttopics"",""show_list_time"":""8760"",""nbpost"":""5"",""titlelength"":""50"",""messagelength"":""150"",""lengthcontentcharacters"":""0"",""sh_topiciconoravatar"":""1"",""avatarwidth"":""36px"",""avatarheight"":""36px"",""sh_category"":""0"",""sh_author"":""1"",""sh_time"":""0"",""sh_firstcontentcharacter"":""0"",""sh_favorite"":""0"",""sh_locked"":""0"",""sh_postcount"":""0"",""kunena_load_css"":""1"",""sh_morelink"":""0"",""sh_unread"":""1"",""subjecttitle"":""subject_only"",""sh_url_link"":""null"",""moduleclass_sfx"":"""",""owncache"":""1"",""cache_time"":""180"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",*
563,520,Ultimi articoli,"","",1,articoli,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_k2_content,1,"0","{""moduleclass_sfx"":"""",""getTemplate"":""Default"",""source"":""filter"",""catfilter"":""1"",""category_id"":[""47"",""82"",""76"",""75"",""74"",""73"",""44"",""45"",""61"",""93"",""43"",""232""],""getChildren"":""1"",""itemCount"":""4"",""itemsOrdering"":""publishUp"",""FeaturedItems"":""1"",""popularityRange"":"""",""videosOnly"":""0"",""itemTitle"":""1"",""itemAuthor"":""0"",""itemAuthorAvatar"":""0"",""itemAuthorAvatarWidthSelect"":""custom"",""itemAuthorAvatarWidth"":""50"",""userDescription"":""0"",""itemIntroText"":""0"",""itemIntroTextWordLimit"":""20"",""itemImage"":""1"",""itemImgSize"":""Small"",""itemVideo"":""0"",""itemVideoCaption"":""0"",""itemVideoCredits"":""0"",""itemAttachments"":""0"",""itemTags"":""0"",""itemCategory"":""0"",""itemDateCreated"":""0"",""itemHits"":""0"",""itemReadMore"":""0"",""itemExtraFields"":""0"",""itemCommentsCounter"":""0"",""feed"":""0"",""itemPreText"":"""",""itemCustomLink"":""0"",""itemCustomLinkTitle"":"""",""itemCustomLinkURL"":""http:\/\/"",""itemCustomLinkMenuItem"":""1876"",""K2Plugins"":""1"",""JPlugins"":""1"",""cache"":""1"",""cache_time"":""900"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
577,548,Banner Eventi-Libri-Divisa,"","<p><a href=""index.php?option=com_k2&amp;view=itemlist&amp;task=tag&amp;tag=libri+Life+in+Travel&amp;Itemid=3888"" hreflang=""it-IT""><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""images/banners/2018/principali/libri-lit.png"" alt=""libri Life in Travel"" /></a></p>
<div class=""intro-content"">
<h3 class=""intro-heading"" style=""text-align: center;""><a title=""I libri Life in Travel"" href=""index.php?option=com_k2&amp;view=itemlist&amp;task=tag&amp;tag=libri+Life+in+Travel&amp;Itemid=3888"" hreflang=""it-IT"">I nostri libri</a></h3>
<div class=""desc"" style=""text-align: center;"">Scopri come acquistare le <strong>nostre guide per il cicloturismo</strong> e la mountain bike</div>
</div>",27,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_custom,1,"0","{""prepare_content"":1,""backgroundimage"":"""",""layout"":""_:default"",""moduleclass_sfx"":""lightbox-1"",""cache"":1,""cache_time"":900,""cachemode"":""static"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",it-IT
580,556,Top Menu Eng,"","",5,topbar,"0","0000-00-00 00:00:00",2018-05-06 08:39:34,"0000-00-00 00:00:00",1,mod_menu,1,"0","{""menutype"":""top-menu-eng"",""base"":"""",""startLevel"":""1"",""endLevel"":""1"",""showAllChildren"":""0"",""tag_id"":"""",""class_sfx"":""menu-topmenu menu-iconmenu display-desktop"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":""1"",""cache_time"":""900"",""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h6"",""header_class"":"""",""style"":""0""}","0",en-GB
587,563,Copyright ,"","<div class=""pull-right"">
<p class=""reset"">Copyright © 2007 - <a href=""/"">Lifeintravel.it</a> All rights reserved.<br /> Logo by&nbsp;<a href=""http://www.communicanimation.com/"" target=""_blank"" rel=""noopener noreferrer"">communicanimation.com</a></p>
</div>",1,bottom,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_custom,1,"0","{""prepare_content"":""0"",""backgroundimage"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":""1"",""cache_time"":""900"",""cachemode"":""static"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
589,565,Latest Articles,"","",1,articoli,"0","0000-00-00 00:00:00",2018-05-06 15:28:53,"0000-00-00 00:00:00",1,mod_k2_content,1,"0","{""moduleclass_sfx"":"""",""getTemplate"":""Default"",""source"":""filter"",""catfilter"":""1"",""category_id"":[""229"",""201"",""202"",""203"",""204"",""205"",""208"",""226""],""getChildren"":""1"",""itemCount"":""4"",""itemsOrdering"":""publishUp"",""FeaturedItems"":""1"",""popularityRange"":"""",""videosOnly"":""0"",""itemTitle"":""1"",""itemAuthor"":""0"",""itemAuthorAvatar"":""0"",""itemAuthorAvatarWidthSelect"":""custom"",""itemAuthorAvatarWidth"":""50"",""userDescription"":""0"",""itemIntroText"":""0"",""itemIntroTextWordLimit"":""20"",""itemImage"":""1"",""itemImgSize"":""Small"",""itemVideo"":""0"",""itemVideoCaption"":""0"",""itemVideoCredits"":""0"",""itemAttachments"":""0"",""itemTags"":""0"",""itemCategory"":""0"",""itemDateCreated"":""0"",""itemHits"":""0"",""itemReadMore"":""0"",""itemExtraFields"":""0"",""itemCommentsCounter"":""0"",""feed"":""0"",""itemPreText"":"""",""itemCustomLink"":""0"",""itemCustomLinkTitle"":"""",""itemCustomLinkURL"":""http:\/\/"",""itemCustomLinkMenuItem"":""1876"",""K2Plugins"":""1"",""JPlugins"":""1"",""cache"":""1"",""cache_time"":""900"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
593,569,About,"","<div class=""jsn-page-info"">
<div class=""pull-left""><img style=""margin-right: 5px; float: left;"" src=""images/Life-In-Travel-Avventure-Logo-square-eng.png"" alt=""Life In Travel bicycle adventures"" /></div>
<div class=""jsn-content"">
<h3>About us</h3>
<p>On our website you find tales about our adventures on a bicycle, from Asia to South America, from Europe to Africa... and beyond. You can download many GPS tracks about MTB itineraries and read news about bicycle touring and two wheels world. Let's join our community and start pedaling with us!</p>
</div>
</div>",1,footer-below-1,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_custom,1,"0","{""prepare_content"":0,""backgroundimage"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""static"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
594,570,Login to Life in Travel,"","",21,"","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_cblogin,1,"0","{""show_buttons_icons"":""0"",""https_post"":""1"",""cb_plugins"":""0"",""pretext"":""Login with your User Name"",""posttext"":"""",""login"":"""",""name_label"":""5"",""name_length"":""14"",""pass_label"":""5"",""pass_length"":""14"",""key_label"":""5"",""key_length"":""14"",""remember_enabled"":""3"",""show_lostpass"":""3"",""show_newaccount"":""3"",""login_message"":""0"",""logoutpretext"":"""",""logoutposttext"":"""",""logout"":""en\/"",""greeting"":""1"",""show_avatar"":""1"",""text_show_profile"":"""",""icon_show_profile"":""0"",""text_edit_profile"":"""",""icon_edit_profile"":""0"",""show_pms"":""0"",""show_pms_icon"":""0"",""show_connection_notifications"":""0"",""show_connection_notifications_icon"":""0"",""logout_message"":""0"",""reg_layout"":""flat"",""style_username_cssclass"":""userlit"",""style_password_cssclass"":""userlit"",""style_secretkey_cssclass"":"""",""style_login_cssclass"":"""",""style_logout_cssclass"":"""",""style_forgotlogin_cssclass"":"""",""style_register_cssclass"":"""",""style_profile_cssclass"":"""",""style_profileedit_cssclass"":"""",""style_connrequests_cssclass"":"""",""style_privatemsgs_cssclass"":"""",""layout"":""_:bootstrap"",""moduleclass_sfx"":"""",""cache"":""0"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
595,571,Authors,Homepage,"[pb_row background=""none"" solid_color_value=""#FFFFFF"" solid_color_color=""#ffffff"" gradient_color=""0% #FFFFFF,100% #000000"" gradient_color_css="""" gradient_direction=""vertical"" pattern="""" repeat=""full"" image="""" stretch=""none"" position=""center center"" paralax=""no"" parallax_scroll=""no"" video_url="""" autoplay=""no"" border_width_value_=""0"" border_style=""solid"" border_color=""#000"" width_value="""" width_unit=""%"" div_padding="""" div_padding_top=""10"" div_padding_bottom=""10"" div_padding_right=""10"" div_padding_left=""10"" css_suffix="""" id_wrapper="""" ][pb_column span=""span12""][pb_testimonial el_title=""Autori"" div_margin_top=""0"" div_margin_bottom=""0"" items_per_slide=""3"" slider_time=""7"" auto_play=""yes"" slider_elements=""indicator__#__ "" content_elements=""image__#__name__#__job_title__#__ "" author_image_style=""no-styling"" content_type=""words"" appearing_animation=""0"" css_suffix=""jsn-edu-testimo"" ][pb_testimonial_item elm_title=""Leo"" name=""- Leo -"" name_height=""20"" name_color=""#338bb7"" job_title=""CO-FOUNDER"" country="""" company="""" web_url=""http://"" image_file=""images/autori/leo.jpg"" ]
<p>Co-founder and traveller</p>
<div>[/pb_testimonial_item][pb_testimonial_item elm_title=""Vero"" name=""- Vero -"" name_height=""20"" name_color=""#338bb7"" job_title=""CO-FOUNDER"" country="""" company="""" web_url=""http://"" image_file=""images/autori/vero-manfrotto.jpg"" ]</div>
<p>Co-founder and Traveller</p>
[pb_testimonial_item elm_title=""Cisco"" name=""- Cisco -"" name_height=""20"" name_color=""#338bb7"" job_title=""AUTHOR"" country="""" company="""" web_url=""http://"" image_file=""images/autori/cisco.jpg"" ]
<p>Co-founder and traveller</p>
<div>[/pb_testimonial_item][pb_testimonial_item elm_title=""Nala"" name=""- Nala -"" name_height=""20"" name_color=""#338bb7"" job_title=""BOSS"" web_url=""http://"" image_file=""images/autori/nala.jpg"" ]
<p>Chief and Traveller</p>
<div></div>
[/pb_testimonial_item][/pb_testimonial][/pb_column][/pb_row]",1,mainbody-bottom,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_custom,1,"0","{""prepare_content"":0,""backgroundimage"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""static"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
596,573,Regions,mainmenu,"",11,"","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""regions"",""base"":"""",""startLevel"":1,""endLevel"":1,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":""menu-topmenu menu-iconmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
598,576,Routes & Travelers,mainmenu,"",12,"","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""itineraries"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":1,""tag_id"":"""",""class_sfx"":""menu-topmenu menu-iconmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0"",""mobilemenuck_enable"":""0"",""mobilemenuck_detectiontype"":""resolution"",""mobilemenuck_resolution"":""640"",""mobilemenuck_container"":""body"",""mobilemenuck_displayeffect"":""normal"",""mobilemenuck_menuwidth"":""300"",""mobilemenuck_displaytype"":""accordion"",""mobilemenuck_openedonactiveitem"":""0"",""mobilemenuck_useimages"":""0"",""mobilemenuck_usemodules"":""0"",""mobilemenuck_showdesc"":""0"",""mobilemenuck_showlogo"":""1"",""mobilemenuck_showmobilemenutext"":""default"",""mobilemenuck_mobilemenutext"":"""",""mobilemenuck_beforetext"":"""",""mobilemenuck_aftertext"":""""}","0",en-GB
599,577,Choose region,menu intermedio,"",1,content-top-below,"0","0000-00-00 00:00:00",2018-01-22 10:53:34,"0000-00-00 00:00:00",1,mod_menu,1,"0","{""menutype"":""regions"",""base"":"""",""startLevel"":2,""endLevel"":0,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":"" menu-divmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":""fa fa-globe"",""style"":""Jsn_dona2_pro-module_style_3""}","0",en-GB
602,580,Follow us,"","<p style=""text-align: center; margin-top: 10px;""><span style=""margin: 0 10px 0 5px;""><a title=""Facebook Page"" href=""https://www.facebook.com/bicycletouring.bike"" target=""_blank"" rel=""noopener""><i class=""fa fa-facebook fa-2x""></i></a></span>&nbsp;&nbsp;<span style=""margin: 0 10px 0 5px;""><a title=""Youtube Channel"" href=""https://www.youtube.com/channel/UCypOkt3e1hARAAvieYeZzUQ?sub_confirmation=1"" target=""_blank"" rel=""noopener""><i class=""fa fa-youtube fa-2x""></i></a></span>&nbsp;&nbsp; <span style=""margin: 0 10px 0 5px;""><a title=""Account Twitter"" href=""https://twitter.com/lifeintravelita"" target=""_blank"" rel=""noopener""><i class=""fa fa-twitter fa-2x""></i></a>&nbsp;&nbsp;</span> <span style=""margin: 0 10px 0 5px;""><a title=""Account Instagram"" href=""https://www.instagram.com/lifeintravel.it"" target=""_blank"" rel=""noopener""><i class=""fa fa-instagram fa-2x""></i></a>&nbsp;&nbsp;</span> <span style=""margin: 0 10px 0 5px;""><a title=""Board Pinterest"" href=""https://www.pinterest.it/lifeintravel/"" target=""_blank"" rel=""noopener""><i class=""fa fa-pinterest fa-2x""></i></a>&nbsp;&nbsp;</span></p>",14,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_custom,1,"0","{""prepare_content"":1,""backgroundimage"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""static"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""Jsn_dona2_pro-well""}","0",en-GB
603,581,Latest,"","<p>{slider title=""Latest Articles"" class=""blue""}</p>
<p>{loadposition articoli}</p>
<p>{slider title=""Latest Comments"" class=""orange""}</p>
<p>{loadposition commenti}</p>
<p>{/sliders}</p>",28,right,"0","0000-00-00 00:00:00",2022-03-03 10:55:59,"0000-00-00 00:00:00",1,mod_custom,1,"0","{""prepare_content"":1,""backgroundimage"":"""",""layout"":""_:default"",""moduleclass_sfx"":""lightbox-1"",""cache"":1,""cache_time"":900,""cachemode"":""static"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
604,583,Reviews,mainmenu,"",13,"","0","0000-00-00 00:00:00",2017-09-20 08:05:51,"0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""reviews"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":1,""tag_id"":"""",""class_sfx"":""menu-topmenu menu-iconmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
605,585,Tips and tricks,mainmenu,"",14,"","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_menu,1,1,"{""menutype"":""advice-mtb"",""base"":"""",""startLevel"":1,""endLevel"":0,""showAllChildren"":1,""tag_id"":"""",""class_sfx"":""menu-topmenu menu-iconmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
606,588,Footer Menu eng,"","",2,footer,"0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",1,mod_menu,1,"0","{""menutype"":""sidebar-eng"",""base"":"""",""startLevel"":1,""endLevel"":1,""showAllChildren"":0,""tag_id"":"""",""class_sfx"":"" menu-divmenu"",""window_open"":"""",""layout"":""_:default"",""moduleclass_sfx"":"""",""cache"":1,""cache_time"":900,""cachemode"":""itemid"",""module_tag"":""div"",""bootstrap_size"":""0"",""header_tag"":""h3"",""header_class"":"""",""style"":""0""}","0",en-GB
