1,Send notification on user creation,This automation allows you to send a message to the admin when a user is created,"0",,,1
2,Send notification on user modification,This automation allows you to send a message to the admin when a user is modified,"0",,,1
3,Send notification on user creation,This automation allows you to send a message to the admin when a user is created,"0",,,1
4,Send notification on user modification,This automation allows you to send a message to the admin when a user is modified,"0",,,1
5,Send notification on user creation,This automation allows you to send a message to the admin when a user is created,"0",,,1
6,Send notification on user modification,This automation allows you to send a message to the admin when a user is modified,"0",,,1
7,Send notification on user creation,This automation allows you to send a message to the admin when a user is created,"0",,,1
8,Send notification on user modification,This automation allows you to send a message to the admin when a user is modified,"0",,,1
