1,1,profiles,COM_EASYSOCIAL_FIELDS_PROFILE_DEFAULT_STEP_BASIC_INFORMATION,COM_EASYSOCIAL_FIELDS_PROFILE_DEFAULT_STEP_BASIC_INFORMATION_DESC,1,2013-12-25 04:56:16,1,1,1,1
2,1,profiles,COM_EASYSOCIAL_FIELDS_PROFILE_DEFAULT_STEP_EDUCATION,COM_EASYSOCIAL_FIELDS_PROFILE_DEFAULT_STEP_EDUCATION_DESC,1,2013-12-25 04:56:16,2,1,1,1
3,1,profiles,COM_EASYSOCIAL_FIELDS_PROFILE_DEFAULT_STEP_APPEARANCE,COM_EASYSOCIAL_FIELDS_PROFILE_DEFAULT_STEP_APPEARANCE_DESC,1,2013-12-25 04:56:16,3,1,1,"0"
