1,44,user,21,"0","0","0.029780564263323",2013-12-27 10:01:33
2,45,user,43,"0","0",1,2013-12-27 10:45:39
3,46,user,42,"0","0","0.42696641270523",2013-12-27 10:36:44
4,43,user,44,"0","0","0.15117344658024",2013-12-27 10:48:03
5,42,user,"0","0","","","0000-00-00 00:00:00"
