10878,"0","0",1494636140,"0",""
10905,"0","0",1495121387,"0",""
10917,"0","0",1495394896,"0",""
10912,"0","0",1495841591,"0",""
10936,"0","0",1496161903,"0",""
10952,"0","0",1496829814,"0",""
10956,"0","0",1497339561,"0",""
10963,"0","0",1497521810,"0",""
10966,"0","0",1497617121,"0",""
10982,"0","0",1498187468,"0",""
10989,"0","0",1498396378,"0",""
11007,"0","0",1499181332,"0",""
11009,"0","0",1499235441,"0",""
11018,"0","0",1499424794,"0",""
11026,"0","0",1499592757,"0",""
11030,"0","0",1499767681,"0",""
11038,"0","0",1499961328,"0",""
11047,"0","0",1500340076,"0",""
11050,"0","0",1500379347,"0",""
11070,"0","0",1501066629,"0",""
11094,"0","0",1501809100,"0",""
11108,"0","0",1502293690,"0",""
11146,"0","0",1503471545,"0",""
573,"0","0",1504706850,"0",""
11208,"0","0",1506271361,"0",""
11218,"0","0",1506417679,"0",""
11216,"0","0",1506469567,"0",""
11248,"0","0",1507284165,"0",""
11260,"0","0",1507638483,"0",""
11262,"0","0",1507648747,"0",""
11292,"0","0",1508262563,"0",""
11299,"0","0",1508291049,"0",""
11313,"0","0",1508619000,"0",""
11321,"0","0",1508856402,"0",""
11331,"0","0",1509443848,"0",""
11332,"0","0",1509467345,"0",""
11338,"0","0",1509986884,"0",""
11346,"0","0",1510662993,"0",""
11363,"0","0",1511649381,"0",""
11365,"0","0",1511800090,"0",""
11368,"0","0",1512085050,"0",""
11392,"0","0",1513102266,"0",""
11398,"0","0",1513638845,"0",""
11397,"0","0",1513668054,"0",""
11401,"0","0",1514114823,"0",""
11402,"0","0",1514121228,"0",""
11407,"0","0",1514452655,"0",""
11413,"0","0",1514817397,"0",""
11415,"0","0",1514924970,"0",""
11246,"0","0",1515181364,"0",""
11425,"0","0",1515516617,"0",""
11435,"0","0",1515869923,"0",""
10568,"0","0",1515943701,"0",""
11438,"0","0",1516002022,"0",""
11445,"0","0",1516129829,"0",""
11454,"0","0",1516358109,"0",""
10111,"0","0",1516380472,"0",""
11462,"0","0",1516644258,"0",""
11468,"0","0",1516921655,"0",""
11476,"0","0",1517477397,"0",""
11477,"0","0",1517732719,"0",""
11474,"0","0",1517822900,"0",""
11486,"0","0",1517885897,"0",""
11490,"0","0",1517995893,"0",""
11491,"0","0",1517995943,"0",""
11492,"0","0",1518003743,"0",""
11489,"0","0",1518073762,"0",""
11506,"0","0",1518463611,"0",""
11516,"0","0",1518732762,"0",""
11511,"0","0",1518779884,"0",""
11517,"0","0",1518799630,"0",""
11524,"0","0",1518867168,"0",""
11523,"0","0",1518867980,"0",""
11525,"0","0",1518869304,"0",""
11526,"0","0",1518869860,"0",""
11528,"0","0",1518871269,"0",""
11527,"0","0",1518871357,"0",""
11482,"0","0",1519034969,"0",""
11544,"0","0",1519157475,"0",""
11545,"0","0",1519217795,"0",""
11530,"0","0",1519250007,"0",""
11546,"0","0",1519301503,"0",""
11548,"0","0",1519377697,"0",""
11549,"0","0",1519378775,"0",""
11551,"0","0",1519456952,"0",""
11550,"0","0",1519456972,"0",""
11552,"0","0",1519474168,"0",""
11558,"0","0",1519586551,"0",""
11562,"0","0",1519732438,"0",""
11351,"0","0",1520027558,"0",""
11585,"0","0",1520514179,"0",""
11142,"0","0",1520579898,"0",""
11586,"0","0",1520610138,"0",""
11589,"0","0",1520700355,"0",""
11590,"0","0",1520703496,"0",""
11594,"0","0",1520795594,"0",""
11595,"0","0",1520847933,"0",""
11597,"0","0",1520870590,"0",""
11598,"0","0",1520873585,"0",""
10429,"0","0",1521629796,"0",""
11614,"0","0",1521656341,"0",""
10047,"0","0",1422875192,"0",""
11623,"0","0",1522057524,"0",""
11626,"0","0",1522169250,"0",""
11627,"0","0",1522227098,"0",""
11630,"0","0",1522310891,"0",""
257,"0","0",1522702769,"0",""
11644,"0","0",1522877334,"0",""
11653,"0","0",1523332298,"0",""
11658,"0","0",1523527132,"0",""
11660,"0","0",1523564772,"0",""
11661,"0","0",1523895117,"0",""
11671,"0","0",1524033025,"0",""
11689,"0","0",1524407551,"0",""
11691,"0","0",1524461316,"0",""
11693,"0","0",1524504504,"0",""
11667,"0","0",1524550541,"0",""
11697,"0","0",1524579507,"0",""
11698,"0","0",1524601785,"0",""
11701,"0","0",1524693243,"0",""
11709,"0","0",1524939468,"0",""
11713,"0","0",1524989979,"0",""
11725,"0","0",1525188491,"0",""
11725,9,"0","0","0",""
11727,"0","0",1525217613,"0",""
11728,"0","0",1525252847,"0",""
11730,"0","0",1525287102,"0",""
11721,"0","0",1525354472,"0",""
11736,"0","0",1525461171,"0",""
11737,"0","0",1525529423,"0",""
11739,"0","0",1525624141,"0",""
11743,"0","0",1525772386,"0",""
11734,"0","0",1525943279,"0",""
11749,"0","0",1526024397,"0",""
11750,"0","0",1526066719,"0",""
11723,"0","0",1526140316,"0",""
11748,"0","0",1526206972,"0",""
11756,"0","0",1526460794,"0",""
11759,"0","0",1526638255,"0",""
11761,"0","0",1526740047,"0",""
11767,"0","0",1526893167,"0",""
11766,"0","0",1526893687,"0",""
11769,"0","0",1526978898,"0",""
11770,"0","0",1526979926,"0",""
11771,"0","0",1526996542,"0",""
11773,"0","0",1527146325,"0",""
11777,"0","0",1527254200,"0",""
11778,"0","0",1527266058,"0",""
11779,"0","0",1527447125,"0",""
11569,"0","0",1527519635,"0",""
11781,"0","0",1527623572,"0",""
11784,"0","0",1527671641,"0",""
11787,"0","0",1527691415,"0",""
11792,"0","0",1527796427,"0",""
11796,"0","0",1527955989,"0",""
11556,"0","0",1528040210,"0",""
11797,"0","0",1528130295,"0",""
11131,"0","0",1528142859,"0",""
11798,"0","0",1528219902,"0",""
11803,"0","0",1528310240,"0",""
11807,"0","0",1528469590,"0",""
11812,"0","0",1528583464,"0",""
11813,"0","0",1528657691,"0",""
11609,"0","0",1528910340,"0",""
11834,"0","0",1529935528,"0",""
11797,13,"0","0",1,""
11836,"0","0",1530261868,"0",""
11840,"0","0",1530281244,"0",""
11849,"0","0",1530717793,"0",""
11847,"0","0",1530724261,"0",""
11853,"0","0",1531168195,"0",""
10716,"0","0",1531215507,"0",""
11868,"0","0",1531829273,"0",""
11873,"0","0",1531948447,"0",""
11891,"0","0",1532667906,"0",""
11895,"0","0",1532714281,"0",""
11903,"0","0",1533073060,"0",""
11911,"0","0",1533552703,"0",""
11912,"0","0",1533574897,"0",""
11921,"0","0",1533823165,"0",""
11362,"0","0",1534764240,"0",""
11966,"0","0",1535381658,"0",""
11975,"0","0",1535854955,"0",""
11970,"0","0",1536030462,"0",""
11974,"0","0",1536069987,"0",""
11981,"0","0",1536074013,"0",""
11199,"0","0",1536227998,"0",""
12000,"0","0",1537258924,"0",""
12002,"0","0",1537419044,"0",""
12004,"0","0",1537561161,"0",""
12017,"0","0",1538412468,"0",""
12021,"0","0",1538565713,"0",""
12026,"0","0",1538664078,"0",""
12040,"0","0",1539600023,"0",""
12046,"0","0",1539963981,"0",""
12048,"0","0",1540042729,"0",""
12054,"0","0",1540762146,"0",""
12001,"0","0",1540810202,"0",""
12060,"0","0",1541418704,"0",""
12064,"0","0",1541625823,"0",""
12066,"0","0",1541948381,"0",""
12042,"0","0",1542079951,"0",""
12070,"0","0",1542308398,"0",""
12072,"0","0",1542767107,"0",""
12074,"0","0",1542909484,"0",""
11789,"0","0",1543781612,"0",""
12087,"0","0",1544784643,"0",""
12092,"0","0",1544820921,"0",""
12108,"0","0",1544986816,"0",""
12122,"0","0",1545204000,"0",""
12167,"0","0",1545667108,"0",""
12170,"0","0",1545689765,"0",""
12187,"0","0",1546019984,"0",""
12225,"0","0",1546347033,"0",""
12133,"0","0",1546440525,"0",""
12241,"0","0",1546451213,"0",""
12255,"0","0",1546619908,"0",""
12290,"0","0",1546900929,"0",""
12296,"0","0",1547028090,"0",""
12324,"0","0",1547126460,"0",""
12361,"0","0",1547419370,"0",""
11225,"0","0",1547547445,"0",""
12384,"0","0",1547795279,"0",""
12391,"0","0",1547925173,"0",""
12414,"0","0",1548185603,"0",""
12448,"0","0",1548519338,"0",""
12464,"0","0",1548624414,"0",""
12490,"0","0",1548921942,"0",""
12505,"0","0",1549041123,"0",""
12518,"0","0",1549121431,"0",""
12519,"0","0",1549128493,"0",""
12537,"0","0",1549260235,"0",""
12538,"0","0",1549261564,"0",""
12545,"0","0",1549303800,"0",""
12546,"0","0",1549303998,"0",""
11354,"0","0",1549375501,"0",""
12560,"0","0",1549392540,"0",""
12574,"0","0",1549529198,"0",""
12575,"0","0",1549530772,"0",""
12575,64,"0",1550746352,"0",""
12586,"0","0",1549658477,"0",""
12625,"0","0",1550149572,"0",""
12435,"0","0",1550179217,"0",""
12636,"0","0",1550251213,"0",""
12641,"0","0",1550282209,"0",""
12647,"0","0",1550330625,"0",""
12664,"0","0",1550435382,"0",""
12665,"0","0",1550445318,"0",""
12669,"0","0",1550524564,"0",""
12675,"0","0",1550610476,"0",""
12630,"0","0",1550618176,"0",""
12358,"0","0",1550912479,"0",""
12456,"0","0",1550935251,"0",""
12718,"0","0",1550961925,"0",""
12756,"0","0",1551297960,"0",""
12792,"0","0",1551563949,"0",""
12826,"0","0",1551825272,"0",""
12251,"0","0",1551974920,"0",""
12864,"0","0",1552165751,"0",""
12858,"0","0",1552166008,"0",""
12866,"0","0",1552198269,"0",""
12893,"0","0",1552287057,"0",""
12915,"0","0",1552414266,"0",""
12918,"0","0",1552450340,"0",""
12919,"0","0",1552466629,"0",""
12938,"0","0",1552584103,"0",""
12967,"0","0",1552740868,"0",""
12971,"0","0",1552752150,"0",""
12977,"0","0",1552808157,"0",""
12988,"0","0",1552901990,"0",""
13007,"0","0",1552994276,"0",""
13009,"0","0",1553024390,"0",""
13017,"0","0",1553028794,"0",""
12992,"0","0",1553174153,"0",""
13039,"0","0",1553188058,"0",""
13044,"0","0",1553195556,"0",""
13038,"0","0",1553271708,"0",""
13075,"0","0",1553357634,"0",""
13084,"0","0",1553429449,"0",""
13092,"0","0",1553449254,"0",""
13095,"0","0",1553464384,"0",""
9901,"0","0",1426322684,"0",""
12922,"0","0",1553547864,"0",""
13116,"0","0",1553548534,"0",""
13128,"0","0",1553609608,"0",""
13166,"0","0",1553789359,"0",""
13208,"0","0",1554067578,"0",""
12430,"0","0",1554218990,"0",""
13287,"0","0",1554405294,"0",""
13311,"0","0",1554526182,"0",""
13341,"0","0",1554643656,"0",""
13342,"0","0",1554643989,"0",""
13364,"0","0",1554741292,"0",""
12208,"0","0",1554756017,"0",""
12555,"0","0",1554877370,"0",""
13366,"0","0",1555011014,"0",""
13469,"0","0",1555082736,"0",""
13493,"0","0",1555162252,"0",""
13511,"0","0",1555245025,"0",""
968,"0","0",1555403279,"0",""
13544,"0","0",1555434822,"0",""
13585,"0","0",1555617167,"0",""
13638,"0","0",1555865620,"0",""
13654,"0","0",1555926151,"0",""
13670,"0","0",1556020231,"0",""
13549,"0","0",1556297732,"0",""
13746,"0","0",1556375140,"0",""
13765,"0","0",1556471060,"0",""
13758,"0","0",1556523020,"0",""
13803,"0","0",1556644769,"0",""
13843,"0","0",1557329322,"0",""
13947,"0","0",1557424651,"0",""
13955,"0","0",1557452565,"0",""
13981,"0","0",1557580475,"0",""
14011,"0","0",1557756844,"0",""
14005,"0","0",1557782797,"0",""
14005,44,"0",1559029162,"0",""
14005,46,"0","0",1,""
14023,"0","0",1557834331,"0",""
14027,"0","0",1557841095,"0",""
13864,"0","0",1557860966,"0",""
14040,"0","0",1557908728,"0",""
14044,"0","0",1557921889,"0",""
14048,"0","0",1557940131,"0",""
14050,"0","0",1557943604,"0",""
14083,"0","0",1558085170,"0",""
14114,"0","0",1558266092,"0",""
14114,66,"0",1559476509,"0",""
14117,"0","0",1558283694,"0",""
14125,"0","0",1558306693,"0",""
10906,"0","0",1558360196,"0",""
14144,"0","0",1558403818,"0",""
14148,"0","0",1558427317,"0",""
14149,"0","0",1558429153,"0",""
11417,"0","0",1558469871,"0",""
14163,"0","0",1558484699,"0",""
14164,"0","0",1558486627,"0",""
14166,"0","0",1558494320,"0",""
14165,"0","0",1558494378,"0",""
14167,"0","0",1558495214,"0",""
14168,"0","0",1558495412,"0",""
14171,"0","0",1558512433,"0",""
13415,"0","0",1558537344,"0",""
14184,"0","0",1558557921,"0",""
14190,"0","0",1558560859,"0",""
13777,"0","0",1558730298,"0",""
12417,"0","0",1558735881,"0",""
14222,"0","0",1558786984,"0",""
14243,"0","0",1558877713,"0",""
14265,"0","0",1558980578,"0",""
14301,"0","0",1559150850,"0",""
14305,"0","0",1559200645,"0",""
14311,"0","0",1559239209,"0",""
13935,"0","0",1559326738,"0",""
11887,"0","0",1559343969,"0",""
13963,"0","0",1559410234,"0",""
14356,"0","0",1559491528,"0",""
14389,"0","0",1559556968,"0",""
14408,"0","0",1559635538,"0",""
14425,"0","0",1559714486,"0",""
14432,"0","0",1559754570,"0",""
14433,"0","0",1559755281,"0",""
14445,"0","0",1559828549,"0",""
13728,"0","0",1559850406,"0",""
14541,"0","0",1560260056,"0",""
14567,"0","0",1560379975,"0",""
14567,13,"0","0",1,""
14569,"0","0",1560411614,"0",""
14603,"0","0",1560606333,"0",""
14599,"0","0",1560620372,"0",""
14614,"0","0",1560630749,"0",""
13849,"0","0",1560870906,"0",""
14659,"0","0",1560935355,"0",""
14673,"0","0",1560999266,"0",""
14675,"0","0",1561019807,"0",""
14747,"0","0",1561398248,"0",""
14773,"0","0",1561546024,"0",""
14835,"0","0",1561842767,"0",""
14930,"0","0",1562316413,"0",""
14939,"0","0",1562333136,"0",""
14591,"0","0",1562642838,"0",""
15070,"0","0",1562796403,"0",""
15153,"0","0",1563266501,"0",""
12416,"0","0",1563267500,"0",""
15181,"0","0",1563383061,"0",""
15194,"0","0",1563430768,"0",""
15200,"0","0",1563440748,"0",""
15204,"0","0",1563449371,"0",""
15205,"0","0",1563452592,"0",""
15250,"0","0",1563574264,"0",""
11495,"0","0",1563712464,"0",""
14197,"0","0",1563734327,"0",""
15147,"0","0",1563781133,"0",""
15341,"0","0",1563918587,"0",""
15350,"0","0",1563968570,"0",""
12471,"0","0",1564406429,"0",""
14889,"0","0",1564406705,"0",""
15481,"0","0",1564407230,"0",""
15505,"0","0",1564487561,"0",""
15509,"0","0",1564496465,"0",""
15554,"0","0",1564605211,"0",""
15685,"0","0",1565003531,"0",""
12576,"0","0",1565021537,"0",""
15710,"0","0",1565089101,"0",""
15715,"0","0",1565104335,"0",""
15498,"0","0",1565126945,"0",""
15613,"0","0",1565175887,"0",""
15819,"0","0",1565624855,"0",""
15830,"0","0",1565657299,"0",""
15839,"0","0",1565706478,"0",""
15690,"0","0",1565773219,"0",""
15893,"0","0",1565970639,"0",""
15912,"0","0",1566062922,"0",""
15924,"0","0",1566139069,"0",""
15936,"0","0",1566213113,"0",""
15938,"0","0",1566215709,"0",""
15974,"0","0",1566317674,"0",""
15996,"0","0",1566395504,"0",""
16002,"0","0",1566404819,"0",""
16003,"0","0",1566404929,"0",""
16049,"0","0",1566649853,"0",""
16056,"0","0",1566694955,"0",""
16090,"0","0",1566819382,"0",""
16120,"0","0",1566991226,"0",""
16291,"0","0",1568020664,"0",""
16296,"0","0",1568027285,"0",""
16315,"0","0",1568160564,"0",""
16308,"0","0",1568215350,"0",""
16321,"0","0",1568250446,"0",""
16366,"0","0",1568631177,"0",""
16387,"0","0",1568875428,"0",""
16390,"0","0",1568887541,"0",""
16391,"0","0",1568892848,"0",""
16331,"0","0",1568920344,"0",""
16391,31,"0",1571950707,"0",""
10686,"0","0",1569243763,"0",""
16414,"0","0",1569325503,"0",""
16449,"0","0",1569337972,"0",""
16451,"0","0",1569352816,"0",""
16456,"0","0",1569427463,"0",""
16532,"0","0",1570203977,"0",""
16533,"0","0",1570205864,"0",""
16557,"0","0",1570507028,"0",""
16559,"0","0",1570550958,"0",""
16563,"0","0",1570622060,"0",""
16627,"0","0",1571313048,"0",""
16639,"0","0",1571482241,"0",""
16660,"0","0",1571654823,"0",""
11427,"0","0",1571843733,"0",""
16677,"0","0",1571913374,"0",""
11296,"0","0",1571989067,"0",""
16693,"0","0",1572172794,"0",""
16756,"0","0",1572991830,"0",""
16771,"0","0",1573227421,"0",""
16773,"0","0",1573312814,"0",""
16781,"0","0",1573484673,"0",""
16790,"0","0",1573574848,"0",""
16797,"0","0",1573641896,"0",""
16824,"0","0",1574100545,"0",""
16832,"0","0",1574272205,"0",""
16865,"0","0",1574725294,"0",""
16868,"0","0",1574770912,"0",""
12822,"0","0",1574800835,"0",""
13951,"0","0",1575743479,"0",""
14200,"0","0",1575912516,"0",""
16946,"0","0",1576330640,"0",""
16981,"0","0",1576826580,"0",""
17003,"0","0",1577151154,"0",""
17051,"0","0",1577801500,"0",""
17055,"0","0",1577821393,"0",""
17056,"0","0",1577822772,"0",""
17072,"0","0",1578041908,"0",""
17077,"0","0",1578060218,"0",""
17134,"0","0",1578712951,"0",""
17220,"0","0",1579642659,"0",""
17246,"0","0",1579885338,"0",""
17258,"0","0",1579960482,"0",""
17323,"0","0",1580471267,"0",""
17351,"0","0",1580667382,"0",""
10136,"0","0",1580943737,"0",""
17350,"0","0",1581243064,"0",""
17450,"0","0",1581352149,"0",""
17122,"0","0",1581677773,"0",""
17515,"0","0",1581754444,"0",""
17517,"0","0",1581768561,"0",""
17553,"0","0",1581949356,"0",""
14417,"0","0",1582727250,"0",""
17373,"0","0",1583667321,"0",""
17719,"0","0",1583835347,"0",""
17719,13,"0",1585045105,"0",""
17722,"0","0",1583864117,"0",""
16065,"0","0",1584537158,"0",""
17820,"0","0",1584994258,"0",""
15412,"0","0",1585233714,"0",""
17843,"0","0",1585246178,"0",""
10247,"0","0",1585729146,"0",""
17894,"0","0",1585900990,"0",""
17901,"0","0",1586024067,"0",""
17908,"0","0",1586025476,"0",""
17911,"0","0",1586075581,"0",""
17909,"0","0",1586090919,"0",""
17120,"0","0",1586202953,"0",""
17937,"0","0",1586293720,"0",""
17971,"0","0",1586632038,"0",""
17987,"0","0",1586763141,"0",""
17991,"0","0",1586785602,"0",""
15989,"0","0",1586935519,"0",""
18027,"0","0",1587052742,"0",""
18048,"0","0",1587234266,"0",""
18064,"0","0",1587299315,"0",""
18067,"0","0",1587329802,"0",""
18043,"0","0",1587427819,"0",""
18089,"0","0",1587547326,"0",""
18121,"0","0",1587754733,"0",""
18132,"0","0",1587833527,"0",""
18132,35,"0",1589045524,"0",""
13787,"0","0",1587916795,"0",""
18174,"0","0",1588088535,"0",""
18166,"0","0",1588281678,"0",""
18187,"0","0",1588326190,"0",""
18229,"0","0",1588343169,"0",""
18242,"0","0",1588373850,"0",""
18299,"0","0",1588579933,"0",""
18324,"0","0",1588674086,"0",""
18396,"0","0",1588979372,"0",""
18409,"0","0",1589019274,"0",""
18439,"0","0",1589109184,"0",""
18449,"0","0",1589120217,"0",""
12797,"0","0",1589478188,"0",""
18539,"0","0",1589537103,"0",""
18622,"0","0",1589736328,"0",""
18642,"0","0",1589800635,"0",""
18701,"0","0",1589960697,"0",""
18717,"0","0",1589984065,"0",""
18775,"0","0",1590178250,"0",""
18798,"0","0",1590250784,"0",""
1011,"0","0",1590319077,"0",""
18823,"0","0",1590338154,"0",""
18835,"0","0",1590346575,"0",""
18851,"0","0",1590411828,"0",""
18698,"0","0",1590526253,"0",""
18878,"0","0",1590559247,"0",""
9978,"0","0",1590573747,"0",""
18962,"0","0",1590670639,"0",""
18926,"0","0",1590678625,"0",""
18985,"0","0",1590682258,"0",""
19034,"0","0",1590764584,"0",""
18597,"0","0",1590864493,"0",""
15669,"0","0",1590924854,"0",""
18953,"0","0",1590959724,"0",""
18496,"0","0",1590963295,"0",""
19128,"0","0",1590996169,"0",""
19115,"0","0",1591173745,"0",""
19235,"0","0",1591258073,"0",""
15627,"0","0",1591349142,"0",""
19333,"0","0",1591536101,"0",""
19336,"0","0",1591541210,"0",""
19356,"0","0",1591613743,"0",""
19393,"0","0",1591710043,"0",""
19407,"0","0",1591766200,"0",""
19468,"0","0",1591881497,"0",""
14979,"0","0",1591893100,"0",""
19203,"0","0",1591977441,"0",""
19507,"0","0",1591988778,"0",""
19631,"0","0",1592406707,"0",""
19646,"0","0",1592470656,"0",""
18669,"0","0",1592517138,"0",""
19670,"0","0",1592550114,"0",""
19686,"0","0",1592575521,"0",""
12596,"0","0",1592812063,"0",""
19767,"0","0",1592844150,"0",""
19785,"0","0",1592907314,"0",""
18579,"0","0",1592908751,"0",""
12628,"0","0",1593023770,"0",""
12188,"0","0",1593093929,"0",""
19555,"0","0",1593202599,"0",""
19888,"0","0",1593204823,"0",""
15327,"0","0",1593418707,"0",""
19971,"0","0",1593444269,"0",""
11554,"0","0",1593537137,"0",""
19235,9,"0",1594804573,"0",""
20006,"0","0",1593617219,"0",""
20025,"0","0",1593618235,"0",""
18323,"0","0",1593618885,"0",""
20209,"0","0",1594568055,"0",""
12749,"0","0",1594830564,"0",""
20285,"0","0",1594892564,"0",""
12274,"0","0",1594915839,"0",""
20352,"0","0",1595157938,"0",""
20385,"0","0",1595250459,"0",""
20408,"0","0",1595292362,"0",""
20561,"0","0",1595684795,"0",""
20861,"0","0",1596439385,"0",""
20931,"0","0",1596604388,"0",""
20982,"0","0",1596708868,"0",""
20983,"0","0",1596711202,"0",""
21090,"0","0",1596962425,"0",""
21098,"0","0",1596982128,"0",""
16794,"0","0",1597065324,"0",""
11330,"0","0",1597083461,"0",""
21185,"0","0",1597216526,"0",""
21191,"0","0",1597240545,"0",""
21181,"0","0",1597402738,"0",""
20695,"0","0",1597415704,"0",""
17180,"0","0",1597510275,"0",""
17558,"0","0",1597826267,"0",""
21368,"0","0",1597855683,"0",""
21481,"0","0",1598246482,"0",""
21515,"0","0",1598297358,"0",""
19808,"0","0",1598351154,"0",""
18935,"0","0",1598383205,"0",""
9994,"0","0",1598617467,"0",""
16415,"0","0",1599060972,"0",""
21749,"0","0",1599139963,"0",""
21767,"0","0",1599207181,"0",""
21777,"0","0",1599227526,"0",""
21830,"0","0",1599485135,"0",""
21840,"0","0",1599548627,"0",""
21853,"0","0",1599606054,"0",""
19182,"0","0",1599716378,"0",""
20546,"0","0",1599948429,"0",""
21926,"0","0",1599984215,"0",""
21947,"0","0",1600078382,"0",""
21980,"0","0",1600242444,"0",""
12009,"0","0",1600458108,"0",""
14570,"0","0",1600605761,"0",""
22047,"0","0",1600610798,"0",""
22049,"0","0",1600615713,"0",""
21304,"0","0",1600677723,"0",""
19372,"0","0",1600755859,"0",""
11854,"0","0",1601039436,"0",""
21587,"0","0",1601066909,"0",""
22150,"0","0",1601137389,"0",""
22151,"0","0",1601143926,"0",""
21928,"0","0",1601313327,"0",""
22264,"0","0",1601782693,"0",""
22266,"0","0",1601800931,"0",""
22277,"0","0",1601852588,"0",""
22205,"0","0",1601906009,"0",""
22360,"0","0",1602446515,"0",""
20998,"0","0",1602708841,"0",""
22434,"0","0",1604951344,"0",""
22452,"0","0",1602902328,"0",""
12096,"0","0",1602930958,"0",""
22376,"0","0",1603012543,"0",""
22527,"0","0",1603144810,"0",""
22372,"0","0",1603221312,"0",""
22549,"0","0",1603277666,"0",""
22561,"0","0",1603348816,"0",""
