3,211,"0.32669"
4,211,"0.32669"
6,214,"0.14"
3,214,"0.28"
4,214,"0.56"
3,217,"0.93331"
4,217,"0.93331"
3,2729,1.00331
3,2730,1.23669
3,2731,"0.91"
3,2732,1.00331
3,2733,1.05
4,3829,"0.23331"
4,3830,"0.91"
4,3831,1.09669
4,3832,"0.46662"
4,3833,"0.88669"
4,3834,"0.95669"
4,3835,1.09669
4,3836,1.23669
4,3837,"0.28"
4,3838,"0.98"
4,3839,1.07331
4,3840,"0.46669"
4,3841,1.09669
4,3842,1.19
4,3843,"0.84"
4,3844,"0.93331"
4,3845,1.00331
4,3846,1.05
4,3847,1.12
4,3848,"0.86331"
4,3849,1.05
4,3850,1.05
4,3851,1.09669
4,3852,"0.95669"
4,3853,1.21331
4,3854,"0.98"
4,3855,1.07331
4,3856,"0.46662"
4,3857,"0.91"
4,3858,1.02669
4,3859,"0.86331"
4,3860,"0.93331"
4,3861,1.49324
4,3862,1.05
4,3863,1.16669
4,3864,1.05
4,3865,1.21331
4,3866,1.19
4,3867,1.33
4,3868,1.02669
4,3869,1.16669
4,3870,"0.93331"
4,3871,1.16669
4,3872,"0.56"
4,3873,1.05
4,3874,1.21331
4,3875,"0.81669"
4,3876,1.02669
4,3877,"0.98"
4,3878,1.07331
4,3879,"0.98"
4,3880,1.05
4,3881,1.07331
4,3882,"0.18669"
4,3883,"0.86331"
4,3884,1.02669
4,3885,"0.28"
4,3886,"0.98"
4,3887,1.23669
4,3888,"0.18669"
4,3889,"0.95669"
4,3890,1.12
4,3891,"0.32669"
4,3892,"0.91"
4,3893,1.07331
4,3894,"0.37331"
4,3895,1.26
4,3896,1.33
6,7402,"0.32669"
6,7403,"0.98"
6,7404,1.16669
6,7405,"0.51331"
6,7406,1.12
6,7407,1.19
6,7408,"0.37331"
6,7409,1.12
6,7410,1.16669
6,7411,1.26
6,7412,1.12
6,7413,1.19
6,7414,"0.98"
6,7415,1.12
6,7416,1.00331
6,7417,1.12
6,7418,"0.28"
6,7419,"0.91"
6,7420,1.21331
6,7421,"0.18669"
6,7422,"0.93331"
6,7423,1.23669
6,7424,"0.95669"
6,7425,1.02669
6,7426,"0.28"
6,7427,1.07331
6,7428,1.14331
6,7429,"0.28"
6,7430,1.07331
6,7431,1.12
