100,Ebook 10,coupon,EBOOK10,"0",Se disponi di un codice sconto inseriscilo qui sopra,percentage,"10.0","","0","","0","0","0","0",1,1,"0",1,1,"0",1,1,"0",1,"0",A,"0",4|*|3|*|9,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",1,1,1,"",9,"","0","0","0","","","0",SALE!,<p>[DISCOUNTED_PRICE]</p>,"",""
103,ILCICLISTA,coupon,ILCICLISTA,"0","",percentage,"5.0","","0","","0","0","0","0",1,1,"0",1,1,1,1,1,"0","0","0",A,"0",9,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",3,1,1,"",26,"","0","0","0","","","0",SALE!,<p>[DISCOUNTED_PRICE]</p>,"",""
104,UPCYCLE,coupon,UPCYCLE,"0","",percentage,"5.0","","0","","0","0","0","0",1,1,"0",1,1,1,1,1,"0","0","0",A,"0",9,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",3,1,1,"",24,"","0","0","0","","","0",SALE!,<p>[DISCOUNTED_PRICE]</p>,"",""
105,CICLOCENTRICO,coupon,CICLOCENTRICO,"0","",percentage,"5.0","","0","","0","0","0","0",1,1,"0",1,1,1,1,1,"0","0","0",A,"0",9,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",3,1,1,"",23,"","0","0","0","","","0",SALE!,<p>[DISCOUNTED_PRICE]</p>,"",""
106,HILLSIDEBICYCLE,coupon,HILLSIDEBICYCLE,"0","",percentage,"5.0","","0","","0","0","0","0",1,1,"0",1,1,1,1,1,"0","0","0",A,"0",9,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",3,1,1,"",22,"","0","0","0","","","0",SALE!,<p>[DISCOUNTED_PRICE]</p>,"",""
119,HOPCYCLE,coupon,HOPCYCLE,"0","",percentage,"5.0","","0","","0","0","0","0",1,1,"0",1,1,1,1,1,"0","0","0",A,"0",9,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",3,1,1,"",25,"","0","0","0","","","0",SALE!,<p>[DISCOUNTED_PRICE]</p>,"",""
121,Natale,coupon,NATALELIT,"0","",percentage,"10.0","","0","","0","0","0","0",1,1,"0",1,1,1,1,1,"0","0","0",A,"0",1|*|2|*|4|*|3,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","0",2021-11-30 23:00:00,2021-12-24 23:00:00,3,1,1,"",6,"","0","0","0","","","0","","","",""
123,Ritorno 10 giorni,coupon,LITBACK5,"0",Codice di rinnovo per abbonamenti scaduti valido 10 giorni,percentage,5,"","0","","0","0","0","0",1,1,"0",1,"0","0",1,1,"0",1,"0",A,"0",2|*|4|*|3,"","0",1M,1,"",1,1,2|*|4|*|3,X,"0","0","0","0","0","0","","","","","0","0","",now,"0","",+0000-00-10 00:00:00,"",expiry_date,"0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",3,1,1,"",7,"","0","0","0","","","0","","","",""
124,Bikepacking Strap in omaggio,coupon,STRAP22,"0",Inserisci un codice omaggio o codice sconto se disponibile,percentage,"0.0","","0","","0","0","0","0",2,1,1,1,1,1,"0","0","0","0","0",A,"0",2|*|4|*|3,"","0",1M,1,"",1,"","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","",1,"0000-00-00 00:00:00","0000-00-00 00:00:00",3,1,1,"",5,"","0","0","0","","","0","","","",""
