1,79.24.7.11,"0",2017-03-05 10:23:45,62,"0000-00-00 00:00:00",Spam,"","0","0000-00-00 00:00:00",
2,151.61.155.146,"0",2017-03-05 10:24:07,62,"0000-00-00 00:00:00",Spam,"","0","0000-00-00 00:00:00",
3,2.39.164.32,"0",2017-03-05 10:48:19,62,"0000-00-00 00:00:00",Spam,"","0","0000-00-00 00:00:00",
4,2.30.4.235,"0",2017-03-05 10:56:08,62,"0000-00-00 00:00:00",Spam,"","0","0000-00-00 00:00:00",
