11689,996,35,1382,1525943955
11693,707,36,747,1525800781
62,767,35,1873,1578567336
62,1070,51,6433,1563867007
11693,719,37,831,1525788418
11693,749,36,899,1525789115
11693,857,36,1076,1525789763
11693,1057,66,1419,1525800694
11697,1078,15,1458,1525973068
10589,1070,51,1586,1549715341
10589,1025,59,1336,1525888232
11689,964,35,1269,1525944153
11689,1017,25,1430,1525944419
118,1078,15,1458,1525965243
11689,1022,35,1333,1525944150
11689,826,35,1037,1525944156
11689,719,37,831,1525944493
118,767,35,1873,1581685125
11413,1082,32,1459,1525972863
11709,1083,64,1473,1526541200
11725,1088,32,1468,1526398381
62,1082,32,1465,1526379879
62,1083,64,1473,1528875405
118,1083,64,1466,1526287479
118,1088,32,1469,1526404684
11727,1065,35,1484,1527018938
11727,767,35,1467,1526472922
11727,1088,32,1469,1526460046
11727,1025,59,1336,1526464697
11727,865,59,1185,1526465059
11727,903,31,1153,1526465672
11730,1083,64,1472,1526497120
11730,745,9,890,1526497087
11736,1089,65,1474,1526774177
11737,1089,65,1474,1526739024
11737,1046,13,1487,1545560795
11737,915,13,1192,1526739546
11737,1090,13,1476,1545560775
11736,1083,64,1473,1526774206
11736,1020,9,1345,1526774242
11739,1018,33,1327,1526833980
11739,1091,33,1477,1526839853
62,1089,65,1479,1650612228
62,1091,33,1477,1659625367
62,1090,13,1476,1526972084
11749,921,13,1488,1527234355
11734,1046,13,1487,1527156479
11749,1090,13,1476,1527234015
11749,1091,33,1489,1530328780
11749,1018,33,1490,1527234750
10589,1089,65,1479,1527328275
11748,1094,32,1492,1527416900
62,1094,32,1492,1528098810
11766,1106,35,1527,1528880719
11766,740,36,878,1528104946
10047,1094,32,1492,1527918920
11766,921,13,1488,1528148042
11769,707,36,1506,1528190523
11770,1053,32,1407,1528190176
11766,707,36,1508,1528296288
11770,1107,32,1539,1528817740
62,707,36,1508,1528203683
11771,1108,50,1509,1528323519
11766,719,37,831,1528296382
11766,801,9,1262,1528296450
11766,837,9,1048,1528296494
11766,771,9,934,1528296513
118,1108,50,1510,1528354394
62,1106,35,1527,1528721452
118,1107,32,1543,1528874448
118,1094,32,1520,1528465934
11777,707,36,1508,1528468175
11778,1124,9,1522,1528476175
11779,767,35,1573,1529957573
11766,996,35,1382,1528397303
118,1124,9,1545,1646816359
11766,767,35,1540,1528880840
13287,767,35,1873,1555614894
11569,1127,36,1530,1528729363
11569,1128,32,1531,1528729569
11750,922,42,1209,1528741873
11750,905,42,1189,1528741649
11750,1129,42,1532,1528742060
11781,1045,63,1541,1528834374
118,1045,63,1541,1528872880
118,1129,42,1542,1528873915
62,1130,63,1544,1610132265
118,1070,51,6433,1564506753
118,1106,35,1527,1528873971
62,1057,66,1419,1528875506
11784,1131,32,1562,1529391953
11787,1132,32,1595,1533281739
11779,1022,35,1333,1528909718
118,1132,32,1595,1533202743
11777,1133,36,1556,1529328799
11792,1134,57,1552,1529006223
62,1131,32,1562,1529395353
11796,1134,57,1552,1529165641
118,1134,57,1554,1529316846
118,1133,36,1551,1529316911
62,1133,36,1556,1529319383
62,1132,32,1591,1533113868
11797,1138,66,1561,1529340197
11797,1129,42,1542,1529340264
11797,833,13,1047,1529340370
11797,934,13,1217,1529340419
118,1138,66,1644,1616153608
11803,1027,51,1355,1529519882
11803,899,51,1142,1529519998
11803,1139,51,1600,1534002572
118,1139,51,1566,1529600207
11807,1140,9,1568,1529694705
11807,773,9,943,1529695015
11812,1141,32,1569,1529793249
11813,921,13,1488,1529867313
11813,1046,13,1487,1529867352
11813,1090,13,1476,1529867613
62,1139,51,6423,1562003365
62,1140,9,1581,1660558718
62,1141,32,1572,1529918634
118,1141,32,1572,1529992445
10589,1129,42,1542,1549715323
11749,721,33,1596,1564412386
11834,1142,13,1577,1531145573
62,1142,13,1578,1531330176
118,1142,13,1578,1531314882
10260,1143,33,1622,1538317394
11797,1144,13,1598,1533879923
11836,1047,13,1401,1531472953
11840,934,13,1217,1531490865
11840,710,13,752,1531490891
10260,1144,13,1598,1537300034
10260,1140,9,1581,1531510613
11849,1145,65,1582,1531927761
11847,1070,51,1586,1532207162
11847,899,51,1142,1531934405
10260,1070,51,1583,1531949329
62,1143,33,1622,1659112954
62,1144,13,8581,1658848416
62,1145,65,1585,1532093191
10260,1145,65,1585,1532113577
11853,1146,25,1587,1532473646
11491,1078,15,1458,1532421997
62,1146,25,1588,1532525464
11836,1142,13,1578,1540290234
11836,1144,13,1580,1532692439
11836,1147,13,1589,1532693530
11868,1070,51,1586,1533038912
11787,912,55,1181,1533047760
62,1147,13,1589,1533113788
11873,1148,9,1593,1533158374
118,1148,9,1594,1533201660
11891,1144,13,8581,1627578537
11891,921,13,1488,1533878123
11895,1149,35,1604,1534692497
11903,1150,32,1601,1534289077
62,1149,35,1606,1534766466
62,1150,32,1601,1534595381
11609,767,35,1575,1534973077
11912,1139,51,1603,1534784538
11921,1154,32,1607,1535387569
11921,1149,35,1606,1535034704
11921,1155,35,1611,1536562678
11921,964,35,1269,1535106202
11921,767,35,1575,1535106333
118,1150,32,1609,1535550630
62,1155,35,1619,1585054382
11921,709,35,749,1535908759
11362,709,35,749,1535973840
11362,719,37,831,1535973994
11030,1156,42,1614,1547831051
118,1156,42,1614,1610449315
11975,1059,35,1615,1537064803
11351,1157,36,1631,1539007597
11351,1133,36,1556,1537169838
11351,707,36,1508,1537169903
11351,857,36,1076,1537170028
11351,767,35,1575,1537170917
11351,1059,35,1615,1537170284
11351,1149,35,1606,1537170859
11351,996,35,1382,1537170938
11351,1022,35,1333,1537170966
11974,1130,63,1544,1537279617
11974,1045,63,1387,1537279634
11974,1144,13,1598,1537279676
11981,1158,36,1623,1537369141
11351,1158,36,1617,1537286626
11351,1156,42,1614,1537286688
11351,1155,35,1619,1537426256
11351,1146,25,1588,1537308922
62,1156,42,1614,1537359235
62,1157,36,1632,1611930939
62,1158,36,1625,1611932887
11199,812,9,1321,1537460735
12000,1159,15,1627,1538469140
12002,1160,64,1629,1538645379
62,1159,15,1640,1539785810
62,1160,64,1629,1620972056
12004,767,35,1575,1538773704
12004,996,35,1382,1538773739
12017,1161,9,1642,1539853204
62,1161,9,1642,1539851106
12021,1162,15,1639,1540382597
62,1162,15,1639,1539781582
62,347,4,347,1539778310
12026,1163,35,1643,1539903424
11836,921,13,1488,1540289350
12040,233,15,298,1540809771
62,1163,35,1643,1547487327
11609,810,32,1008,1541087225
11609,811,32,1009,1541087387
11609,862,32,1083,1541087473
12046,1138,66,1644,1541245552
12048,1045,63,1387,1541252372
12048,1164,63,1645,1541253247
12048,1130,63,1544,1541253307
62,1164,63,1646,1607670821
62,1169,33,8141,1579020664
12001,792,15,978,1543139173
11476,1169,33,1650,1542978453
12001,1163,35,1643,1543139115
62,1138,66,1644,1546978522
11789,1150,32,1609,1544991580
11789,1146,25,1588,1544991731
11737,1048,32,1405,1590137015
12092,748,35,895,1546030598
12092,964,35,1269,1546030697
12092,1155,35,1619,1546030814
12092,1149,35,1606,1546030945
12092,1058,36,1418,1546031126
12092,1157,36,1632,1546031249
12074,721,33,1661,1544119141
12092,1158,36,1625,1546031330
12092,749,36,899,1546031448
12092,1133,36,1556,1546031502
12092,1054,36,1412,1546031591
12092,740,36,878,1546031658
12092,857,36,1076,1546031739
12092,778,25,960,1546032104
12108,1181,25,6528,1566756293
62,1181,25,1880,1555265206
118,1219,35,1703,1549976239
62,1222,9,1702,1549978422
62,1230,35,1714,1580908589
12560,1219,35,1712,1550611177
62,1219,35,1883,1578567051
12574,748,35,895,1554288742
12187,1065,35,1484,1550423951
12296,1108,50,1510,1548237749
12361,1155,35,1619,1548629022
12361,996,35,1382,1548629104
12361,1163,35,1643,1548629698
12391,1219,35,1712,1550643122
12391,1155,35,1619,1549135437
12391,826,35,1037,1549135507
10589,1145,65,1585,1549715131
10589,1219,35,1699,1549715191
10589,1156,42,1614,1549715258
12324,1149,35,1606,1550057365
12448,1108,50,1510,1549729005
12324,1147,13,1589,1549971046
12324,1222,9,1702,1550488684
12546,1229,32,1709,1550516122
12546,1230,35,1713,1550671442
12574,1230,35,1714,1556473120
62,1277,35,1744,1552763425
12864,1139,51,1603,1553375417
12938,1349,13,1817,1553870639
12938,1147,13,1589,1553794601
12938,1350,13,1818,1553871133
12893,1275,9,1745,1553879462
62,1350,13,1818,1554278539
62,1349,13,1817,1554278553
12574,1144,13,1598,1554708970
12574,1277,35,1744,1554279418
12574,996,35,1382,1554708825
12574,768,15,928,1554281378
12574,1159,15,1640,1554281514
12574,307,15,308,1554281830
12574,767,35,1873,1555404068
12992,767,35,1869,1554383753
13084,1070,51,1874,1554647649
13044,1150,32,1609,1554405178
13044,1402,32,1878,1555064919
12574,1129,42,1542,1605715935
62,1275,9,1745,1642397588
12665,1275,9,1742,1551655062
12669,1078,15,1458,1551734322
12675,1139,51,1603,1551820149
12630,1139,51,1603,1551827959
12456,899,51,1142,1552144851
12435,911,36,1186,1552301737
10589,1230,35,1714,1552485513
12756,767,35,1575,1552507560
12756,1277,35,1744,1552508196
12574,1156,42,1614,1605715888
13038,1146,25,1588,1554481375
62,1402,32,1872,1554632290
13084,1157,36,1632,1554639122
13084,1129,42,1542,1554647129
13092,1405,48,1876,1554659328
12574,826,35,1037,1554704864
12574,1017,25,1430,1557990405
12574,738,36,858,1554718391
12574,857,36,1076,1554718431
230,1405,48,1876,1554757089
12922,1065,35,1484,1554757464
13128,1070,51,1875,1554819258
13044,1138,66,1644,1554832609
13166,1108,50,1510,1554998959
118,1405,48,1877,1555061181
118,1402,32,1878,1555061597
230,1181,25,1879,1555263175
13208,900,55,1881,1555277826
12574,1407,36,1910,1558813060
12574,1163,35,1643,1555405150
12574,1219,35,1883,1555405777
12574,1349,13,1817,1555405853
12574,1275,9,1745,1555405888
12574,749,36,899,1555403963
12988,1090,13,1476,1554111816
12574,1222,9,1702,1555405903
13009,767,35,1873,1554468839
12574,1181,25,1880,1557990311
12574,1408,36,1911,1557988847
12574,1070,51,1875,1555409084
12574,900,55,1141,1566549339
12574,1405,48,1877,1555409253
62,1407,36,1910,1556890937
62,1408,36,1911,1556891120
12574,1350,13,1818,1555405843
12430,1408,36,1888,1555428591
12430,1407,36,1887,1555428802
12430,1409,32,1889,1555429221
12918,765,33,963,1553660022
12918,1143,33,1622,1553660333
12430,1219,35,1883,1555436582
12574,1409,32,1912,1557988626
62,1428,35,1922,1616610943
62,1414,13,1908,1556802995
12574,1414,13,1908,1557988214
62,1409,32,1912,1556891501
13585,1428,35,1922,1557475776
13364,1164,63,1646,1555951203
12208,1414,13,1896,1555965817
13364,1045,63,1387,1556170183
13364,1130,63,1544,1556170230
13364,1414,13,1896,1556305468
9704,1149,35,1606,1556544486
9704,1139,51,1603,1556544674
13638,1070,51,1875,1557075320
12574,1429,52,1914,1556902425
13638,1428,35,1919,1557075646
13638,1409,32,1912,1557076579
13638,833,13,1047,1557076755
13654,1431,32,1923,1557135827
18985,1407,36,1910,1591903434
13654,1434,36,1926,1557136051
13654,1435,38,1927,1557136095
118,6040,51,6527,1567614573
13670,1407,36,1910,1557229881
13670,1408,36,1911,1557230094
13670,1405,48,1877,1557230208
13585,964,35,1269,1557476524
13549,1181,25,1880,1557507332
12918,1065,35,1484,1557696617
18985,6295,36,8238,1591903531
10305,1156,42,1614,1626194643
18985,1408,36,1911,1591904552
12064,1444,32,1936,1557937868
12574,1428,35,1922,1557987831
13947,1409,32,1912,1558634434
18985,1133,36,1556,1591904442
18985,6192,35,8093,1591903358
18985,1157,36,1632,1591991861
12574,1402,32,1878,1557988256
12574,1444,32,1936,1557988277
12574,1431,32,1923,1557988612
23656,922,42,1209,1610422541
12574,1434,36,1926,1557988834
13341,795,33,6447,1563893625
12574,1435,38,1927,1557990287
118,1147,13,1589,1558091533
13981,1059,35,1615,1558856836
13981,1155,35,1619,1558856903
13981,1219,35,1883,1558856983
14050,1521,15,2016,1559158804
14083,1144,13,1598,1559294810
16981,6233,35,8138,1578568837
16981,767,35,1873,1578568941
17003,6234,42,8140,1578617619
11296,827,36,1039,1573198731
13951,1408,36,1911,1578507072
13951,911,36,1186,1578507328
13951,857,36,1076,1578517346
13951,778,25,960,1578525892
13951,1181,25,6528,1578526128
13951,1017,25,1430,1578526326
14184,1059,35,1615,1559767634
118,5865,32,6344,1560520641
13935,5886,65,6359,1560536794
13777,1144,13,1598,1559944889
12417,899,51,1142,1559945516
13777,912,55,1181,1560062794
14243,1027,51,1355,1560087333
13777,1138,66,1644,1560142371
14265,5865,32,6344,1560190309
14356,775,49,1003,1560701171
13728,1070,51,1875,1561060312
13728,1143,33,1622,1561060093
13728,1108,50,1510,1561060601
62,1521,15,6421,1561272907
118,5886,65,6422,1561276038
14541,1091,33,1489,1561469656
14541,1139,51,6423,1561470163
14541,1070,51,6424,1561470289
14567,5959,13,7972,1608185813
62,5959,13,6520,1566306821
14599,1065,35,1484,1561885059
118,958,9,6472,1614446658
13849,958,9,6471,1564507162
14311,857,36,1076,1560448894
14747,1157,36,1632,1562614433
14675,5963,65,6432,1562248856
14675,5886,65,6422,1562229956
118,5963,65,6432,1562231133
14747,1070,51,6433,1562613525
14747,1408,36,1911,1562614994
14747,1222,9,1702,1562694138
14773,1219,35,1883,1562755624
15509,1025,59,1336,1565706176
62,5970,13,6441,1563887531
62,720,33,856,1637487544
12938,5970,13,6441,1566833525
15505,5959,13,6520,1565697171
14930,767,35,1873,1563526534
14930,1230,35,1714,1563527070
14930,1155,35,1619,1563527071
14930,1428,35,1922,1563528331
14930,742,43,874,1563532931
14930,1408,36,1911,1563532941
14930,1407,36,1910,1563532942
14939,720,33,6443,1563542777
15481,5959,13,8381,1608108033
12576,1139,51,6423,1566307505
12576,6040,51,6527,1567001415
12576,913,51,1182,1566307690
15715,5959,13,6520,1566314022
15613,1025,59,1336,1566385554
62,6040,51,8226,1593680257
12574,923,44,1204,1566549377
12574,912,55,1181,1566549303
12574,6040,51,6527,1566549423
15819,1017,25,1430,1566834512
15819,634,25,640,1566834515
15819,1181,25,6528,1566890955
118,6046,25,7965,1567614517
15819,6046,25,7965,1589904214
15690,1070,51,6433,1566982906
118,5959,13,6531,1567614537
15690,912,55,1181,1566983073
118,367,15,367,1567614368
12416,1050,64,1408,1565117855
16120,6040,51,6527,1568200870
62,6074,32,7970,1568882265
16049,6046,25,7965,1567859549
15938,1090,13,1476,1567425404
118,5970,13,6441,1564504786
16090,6074,32,7971,1606671357
16291,5959,13,7972,1569230843
22982,5959,13,7972,1606668704
16391,6074,32,7971,1570313927
62,6101,38,8008,1629099054
16390,6101,38,8003,1570097215
118,6108,35,8046,1570722856
118,6146,62,8042,1570722887
16414,1521,15,6421,1570849435
10686,6108,35,8009,1570453567
16331,1160,64,1629,1570130220
16414,1159,15,1640,1570849483
16414,348,15,352,1570849522
16331,1138,66,1644,1570130681
16331,721,33,1596,1570130381
15996,307,15,308,1567605104
15996,367,15,7694,1567607446
16414,233,15,298,1570849569
11609,6108,35,8046,1571003230
11609,5959,13,7972,1571003456
14197,899,51,1142,1564943968
15938,1428,35,1922,1567425519
15147,5963,65,6432,1564991098
15350,307,15,6519,1565178246
62,307,15,308,1594974321
15498,1070,51,6433,1571341268
15498,6040,51,6527,1571341456
15498,1053,32,1407,1571341578
15498,1129,42,1542,1571341806
15498,905,42,1189,1571341873
15498,922,42,1209,1571341998
16090,6191,32,8089,1605532560
16532,1161,9,1642,1571413870
10589,1138,66,1644,1573244699
16090,6160,32,8056,1571765885
62,6179,60,8092,1574035056
16693,826,35,1037,1573477894
16693,6192,35,8093,1574074913
16693,1158,36,1625,1573554431
62,6192,35,8093,1574074082
16693,1428,35,1922,1573477843
16756,912,55,1181,1574201466
16771,768,15,928,1574437094
16781,6046,25,7965,1574694501
16781,1017,25,1430,1574694772
16781,6192,35,8093,1574695347
16790,767,35,1873,1574786424
16790,6193,35,8094,1574872713
16790,6192,35,8093,1574865151
16090,6146,62,8042,1571765249
12574,6108,35,8046,1573056549
11609,741,60,876,1573055492
12574,6178,52,8074,1573056420
16456,899,51,1142,1570637111
16456,1277,35,1744,1570637218
16456,1149,35,1606,1570637270
16456,709,35,749,1570637409
11609,937,60,1228,1573055565
12574,742,43,874,1573056475
11609,775,49,1003,1573059472
