3,275,"0.23331"
4,275,"0.46662"
3,302,"0.28"
4,302,1.12
3,305,"0.28"
4,305,"0.28"
6,305,1.12
3,363,"0.28"
4,363,"0.28"
3,369,"0.18662"
4,369,"0.74648"
6,369,"0.9331"
3,2565,1.63317
3,2566,6.69683
3,2567,8.00317
3,2606,1.04
3,2607,1.71996
3,2608,2.16
3,2609,"0.24"
6,2609,"0.48"
3,2610,1.52004
3,2611,1.77327
3,2612,3.54673
3,2613,2.4
3,2781,1.12
3,2782,1.28331
3,2783,"0.91"
3,2784,1.09669
3,2785,"0.98"
3,2786,1.05
3,2805,"0.32669"
3,2806,"0.98"
3,2807,1.07331
3,2808,1.00331
3,2809,1.12
3,2810,"0.98"
3,2811,1.07331
3,2865,"0.95669"
3,2866,1.02669
3,2867,"0.23331"
3,2868,"0.93331"
3,2869,1.09669
3,2870,"0.98"
3,2871,1.16669
3,2872,"0.93331"
3,2873,1.21331
3,2874,"0.46669"
3,2875,1.05
3,2876,1.12
4,3141,"0.56004"
4,3142,1.76004
4,3143,2.07996
4,4154,"0.09331"
4,4155,"0.86331"
4,4156,1.02669
4,4157,"0.98"
4,4158,1.05
4,4159,1.02669
4,4160,1.12
4,4161,"0.14"
4,4162,"0.98"
4,4163,1.14331
4,4164,"0.84"
6,4164,"0.84"
4,4165,"0.95669"
4,4166,1.09669
4,4167,1.00331
4,4168,1.07331
4,4169,"0.95669"
4,4170,1.09669
4,4171,"0.86331"
4,4172,1.16669
4,4173,"0.86331"
4,4174,"0.95669"
4,4175,"0.98"
4,4176,1.07331
4,4177,"0.28"
4,4178,1.02669
4,4179,1.14331
4,4180,"0.28"
4,4181,"0.98"
4,4182,1.05
4,4183,"0.23331"
4,4184,1.00331
4,4185,1.16669
4,4342,"0.32669"
6,4342,"0.65338"
4,4343,1.12
4,4344,1.26
4,4345,"0.37331"
4,4346,"0.95669"
4,4347,1.09669
4,4348,"0.56"
6,4348,"0.56"
4,4349,1.00331
4,4350,1.07331
4,4351,"0.98"
4,4352,1.14331
4,4353,"0.28"
4,4354,"0.93331"
4,4355,1.02669
4,4356,"0.23331"
4,4357,1.05
4,4358,1.12
4,4359,"0.46669"
4,4360,2.1
4,4361,1.21331
4,4362,1.19
4,4363,1.19
4,4364,1.33
4,4365,1.07331
4,4366,1.28331
4,4367,1.05
4,4368,1.12
6,4369,"0.28"
4,4369,"0.56"
4,4370,"0.88669"
4,4371,1.05
4,4372,"0.91"
4,4373,1.05
4,4721,"0.98"
4,4722,1.09669
4,4723,"0.23331"
4,4724,"0.91"
4,4725,"0.98"
4,4726,"0.88669"
4,4727,1.09669
4,4728,"0.95669"
4,4729,1.19
4,4730,"0.86331"
4,4731,"0.98"
4,4732,"0.88669"
4,4733,1.05
4,4734,"0.88669"
4,4735,1.12
4,4736,"0.93331"
4,4737,1.12
4,4738,"0.95669"
4,4739,1.09669
4,4740,"0.86331"
4,4741,"0.93331"
6,4742,"0.42"
4,4742,"0.84"
4,4743,"0.88669"
4,4744,1.07331
4,4745,"0.93331"
4,4746,1.00331
4,4747,"0.91"
4,4748,1.09669
4,4749,"0.98"
4,4750,1.28331
4,4751,"0.88669"
4,4752,1.02669
4,4753,"0.95669"
4,4754,1.09669
4,4755,"0.28"
4,4756,"0.93331"
4,4757,1.09669
4,4758,"0.14"
6,4758,"0.14"
4,4759,"0.91"
4,4760,1.26
4,4761,"0.18669"
4,4762,"0.86331"
4,4763,1.00331
6,7636,"0.42"
6,7637,"0.95669"
6,7638,1.07331
6,7639,"0.65338"
6,7640,"0.95669"
6,7641,1.02669
6,7642,"0.98"
6,7643,1.02669
6,7644,"0.84"
6,7645,2.33338
6,7646,1.21331
6,7647,1.30669
6,7648,"0.14"
6,7649,"0.88669"
6,7650,"0.95669"
6,7651,3.04008
6,7652,"0.95669"
6,7653,"0.37331"
6,7654,"0.98"
6,7655,1.09669
6,7656,"0.18669"
6,7657,"0.91"
6,7658,1.21331
6,7659,1.07331
6,7660,1.14331
6,7661,"0.98"
6,7662,1.07331
6,7663,1.91338
6,7664,1.02669
6,7665,1.12
6,7666,"0.98"
6,7667,1.07331
6,7668,"0.84"
6,7669,1.02669
6,7670,"0.37338"
6,7671,"0.84"
6,7672,"0.93331"
6,7673,"0.88669"
6,7674,1.00331
6,7675,"0.23331"
6,7676,"0.93331"
6,7677,1.16669
6,7678,"0.23331"
6,7679,"0.93331"
6,7680,1.07331
6,7850,"0.18669"
6,7851,"0.86331"
6,7852,1.00331
6,7853,1.02669
6,7854,1.09669
6,7855,1.02669
6,7856,1.26
6,7857,"0.23331"
6,7858,"0.93331"
6,7859,1.00331
6,7860,2.00662
6,7861,1.16669
6,7862,1.23669
6,7863,"0.18669"
6,7864,"0.95669"
6,7865,1.05
6,7866,"0.28"
6,7867,1.02669
6,7868,1.12
6,7869,"0.28"
6,7870,"0.91"
6,7871,1.02669
6,7872,"0.28"
6,7873,1.00331
6,7874,1.30669
6,7875,1.05
6,7876,1.26
6,7877,"0.98"
6,7878,1.19
6,7879,1.07331
6,7880,1.21331
6,7881,"0.95669"
6,7882,1.02669
6,7883,"0.91"
6,7884,1.07331
6,8109,"0.42"
6,8110,1.00331
6,8111,1.19
6,8112,"0.51331"
6,8113,1.05
6,8114,1.26
6,8115,"0.14"
6,8116,"0.88669"
6,8117,"0.95669"
6,8118,"0.91"
6,8119,1.05
6,8120,"0.98"
6,8121,1.05
6,8122,1.07331
6,8123,1.14331
6,8124,1.14331
6,8125,1.19
6,8126,"0.95669"
6,8127,1.05
6,8128,"0.88669"
6,8129,1.16669
6,8130,"0.88669"
6,8131,"0.98"
6,8132,2.79993
6,8133,3.00993
6,8134,"0.84"
6,8135,1.00331
6,8136,"0.93331"
6,8137,1.16669
6,8138,"0.98"
6,8139,1.05
6,8140,"0.84"
6,8141,"0.95669"
6,8142,"0.46662"
6,8143,"0.95669"
6,8144,1.09669
6,8145,"0.93331"
6,8146,1.07331
6,8147,"0.46662"
6,8148,"0.98"
6,8149,1.09669
