2,"0",62,118,"Ciao Cicciona, come stai?",1519590684,"0","0",,"0",,"0","0","0","0",,"0","0","0",,,
3,"0",62,118,"Ciao Cicciona, come stai?",1519590684,"0","0",,"0",,"0","0","0","0",,"0","0","0",,,
