1,usersubscription,1,1,1,1,1,1,1,1,"0",1,Spirito libero - FREE,free,"<p>Sei uno <strong>spirito libero</strong>! Per te niente limiti e niente costi!</p>
<p>Potrai sempre gratuitamente:</p>
<ul class=""zebra"">
<li><strong>scaricare le tracce GPS</strong> degli itinerari;</li>
<li><strong>pubblicare i tuoi diari</strong> di viaggio, racconti e consigli;</li>
<li><strong>utilizzare il forum</strong> di Life in Travel per chiedere consigli e trovare amici cicloviaggiatori;</li>
<li><strong>ricevere la newsletter</strong> di Life in Travel;</li>
<li><strong>acquistare separatamente</strong> i nostri prodotti (e-book, gadget, magazine...)</li>
</ul>",1,[AUTOMATIC],[PREFIX_TEXT] [ITEM_NAME][VALIDITY_IF_NOT_AUTORECURRING],[PREFIX_TEXT] [ITEM_ALIAS][VALIDITY_IF_NOT_AUTORECURRING],"","0.00000","0000-00-00 00:00:00","01-01","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0001-00-00 00:00:00","0000-00-00 00:00:00",9999-99-99 99:99:99,1,"0","0",2,"0","0","-9999.00000","0000-00-00 00:00:00","01-01",1,118|*|204|*|208|*|209|*|181,2,2,1,3,"0","<p>Per aggiornare il tuo abbonamento, puoi accedere al tuo profilo utente in qualsiasi momento.</p>
<p style=""text-align: right;""><a href=""https://www.lifeintravel.it"" class=""btn btn-primary"">Torna al sito</a></p>","","[USERNAME], il tuo abbonamento [PLAN_NAME] è attivo","<!-- BODY -->
<table class=""body-wrap"">
<tbody>
<tr>
<td>&nbsp;</td>
<td class=""container"">
<div class=""content"">
<table>
<tbody>
<tr style=""line-height: 0px;"">
<td style=""line-height: 0px;""><a href=""https://www.lifeintravel.it""><img src=""https://www.lifeintravel.it/images/newsletter/modelli/lifeintravel-logo-lungo-343x123.png"" alt=""Life in Travel"" style=""display: block; margin-left: auto; margin-right: auto;text-align:center;"" /></a></td>
</tr>
<tr>
<td>
<p style=""max-width: 600px; text-align:center;"">Ciao [name]</p>
<p style=""max-width: 600px; text-align:center;"">
grazie per esserti registrato/a su [sitename].</p>
<p style=""font-size: 18px; max-width: 600px; text-align:center;"">Hai attivato il piano di abbonamento [PLAN_NAME]</p>
<p style=""max-width: 600px; text-align:center;"">Dovresti aver già ricevuto una mail per attivare il tuo account con i seguenti dati di accesso:<br />
<br />
Nome utente: <strong>[USERNAME]</strong><br />
Password: <strong>quella inserita al momento della registrazione</strong>
<br /><br />
Per aggiornare il tuo abbonamento, puoi <a href=""https://www.lifeintravel.it/index.php?option=com_comprofiler&view=login&Itemid=2975"">accedere al tuo profilo utente</a> in qualsiasi momento.<br />
Per qualsiasi dubbio, contattaci utilizzando <a href=""https://www.lifeintravel.it/life-in-travel.html"">questo modulo</a><br /><br />
Buone pedalate,<br />
Leo, Vero, Davide, Fra<br />
e tutto il team di lifeintravel.it<br />
</p>
<!-- social & contact -->
<table style=""background-color: #ebebeb;"">
<tbody>
<tr>
<td><!--- column 1 -->
<table class=""column"" style=""width: 600px; height: 172px;"">
<tbody>
<tr>
<td>
<h4 class="""" style=""text-align: center;"">Seguici sui social</h4>
<p ><a href=""https://www.facebook.com/lifeintravelita"" style=""padding: 3px 7px; font-size:12px; margin-bottom:10px; text-decoration:none; color: #FFF; font-weight:bold; display:block; text-align:center; background-color: #3B5998!important;"">Facebook</a> <a href=""https://twitter.com/lifeintravelita"" style=""padding: 3px 7px; font-size:12px; margin-bottom:10px; text-decoration:none; color: #FFF; font-weight:bold; display:block; text-align:center; background-color: #1daced!important;"">Twitter</a> <a href=""https://goo.gl/zaFUfs"" style=""padding: 3px 7px; font-size:12px; margin-bottom:10px; text-decoration:none; color: #FFF; font-weight:bold; display:block; text-align:center; background-color: #DB4A39!important;"">Youtube</a></p>
</td>
</tr>
</tbody>
</table>
<!-- /column 1 --> <span class=""clear""></span></td>
</tr>
</tbody>
</table>
<!-- /social & contact --></td>
</tr>
</tbody>
</table>
</div>
</td>
<td>&nbsp;</td>
</tr>
</tbody>
</table>
<!-- /BODY -->",1,"","","","","","0","","","","","","0","","","","","","0","","","","","","0","","","","","","0","","","","","","0","","","","0",1,1,"0",1,index.php?option=com_comprofiler&view=userprofile&Itemid=331,"",rounded,cbreg_turquoise_3,3,1002,"0","","","","","","","0",=,"","",2|*|4|*|3,R|*|X|*|C|*|I,"0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","","","","0","0","0","0","0","0","","","","","0","0","","","0","","","","","0","","0","","","{""cbacy_lists_activation"":""2"",""cbacy_remove_activation"":""1"",""cbacy_lists_deactivation"":"""",""cbacy_remove_deactivation"":""0"",""url_path_activation"":"""",""url_path_renewal"":"""",""url_path_deactivation"":"""",""url_path_expiration"":"""",""cpaycbsqlactions_type1"":""0"",""cpaycbsqlactions_activation1"":"""",""cpaycbsqlactions_renew1"":"""",""cpaycbsqlactions_expiry1"":"""",""cpaycbsqlactions_deactivation1"":"""",""cpaycbsqlactions_type2"":""0"",""cpaycbsqlactions_activation2"":"""",""cpaycbsqlactions_renew2"":"""",""cpaycbsqlactions_expiry2"":"""",""cpaycbsqlactions_deactivation2"":"""",""cpaycbsqlactions_type3"":""0"",""cpaycbsqlactions_activation3"":"""",""cpaycbsqlactions_renew3"":"""",""cpaycbsqlactions_expiry3"":"""",""cpaycbsqlactions_deactivation3"":"""",""cpaycbsqlactions_type4"":""0"",""cpaycbsqlactions_activation4"":"""",""cpaycbsqlactions_renew4"":"""",""cpaycbsqlactions_expiry4"":"""",""cpaycbsqlactions_deactivation4"":"""",""cpaycbsqlactions_type5"":""0"",""cpaycbsqlactions_activation5"":"""",""cpaycbsqlactions_renew5"":"""",""cpaycbsqlactions_expiry5"":"""",""cpaycbsqlactions_deactivation5"":"""",""postafpro_affiliate"":"""",""postafpro_campaign"":"""",""postafpro_channel"":"""",""postafpro_commission"":"""",""postafpro_currency"":"""",""postafpro_status"":""A"",""postafpro_update"":""0"",""postafpro_renewal"":""0"",""cbemail_name_activation"":"""",""cbemail_address_activation"":"""",""cbemail_to_activation"":"""",""cbemail_cc_activation"":"""",""cbemail_bcc_activation"":"""",""cbemail_sub_activation"":"""",""cbemail_msg_activation"":"""",""cbemail_atch_activation"":"""",""cbemail_type_activation"":""0"",""cbemail_name_pendingfirst"":"""",""cbemail_address_pendingfirst"":"""",""cbemail_to_pendingfirst"":"""",""cbemail_cc_pendingfirst"":"""",""cbemail_bcc_pendingfirst"":"""",""cbemail_sub_pendingfirst"":"""",""cbemail_msg_pendingfirst"":"""",""cbemail_atch_pendingfirst"":"""",""cbemail_type_pendingfirst"":""0"",""cbemail_name_renewal"":"""",""cbemail_address_renewal"":"""",""cbemail_to_renewal"":"""",""cbemail_cc_renewal"":"""",""cbemail_bcc_renewal"":"""",""cbemail_sub_renewal"":"""",""cbemail_msg_renewal"":"""",""cbemail_atch_renewal"":"""",""cbemail_type_renewal"":""0"",""cbemail_name_pendingrenewal"":"""",""cbemail_address_pendingrenewal"":"""",""cbemail_to_pendingrenewal"":"""",""cbemail_cc_pendingrenewal"":"""",""cbemail_bcc_pendingrenewal"":"""",""cbemail_sub_pendingrenewal"":"""",""cbemail_msg_pendingrenewal"":"""",""cbemail_atch_pendingrenewal"":"""",""cbemail_type_pendingrenewal"":""0"",""cbemail_name_autorenewal"":"""",""cbemail_address_autorenewal"":"""",""cbemail_to_autorenewal"":"""",""cbemail_cc_autorenewal"":"""",""cbemail_bcc_autorenewal"":"""",""cbemail_sub_autorenewal"":"""",""cbemail_msg_autorenewal"":"""",""cbemail_atch_autorenewal"":"""",""cbemail_type_autorenewal"":""0"",""cbemail_name_expired"":"""",""cbemail_address_expired"":"""",""cbemail_to_expired"":"""",""cbemail_cc_expired"":"""",""cbemail_bcc_expired"":"""",""cbemail_sub_expired"":"""",""cbemail_msg_expired"":"""",""cbemail_atch_expired"":"""",""cbemail_type_expired"":""0"",""cbemail_name_deactivation"":"""",""cbemail_address_deactivation"":"""",""cbemail_to_deactivation"":"""",""cbemail_cc_deactivation"":"""",""cbemail_bcc_deactivation"":"""",""cbemail_sub_deactivation"":"""",""cbemail_msg_deactivation"":"""",""cbemail_atch_deactivation"":"""",""cbemail_type_deactivation"":""0"",""cbfields_fieldid1"":"""",""cbfields_fieldid2"":"""",""cbfields_fieldid3"":"""",""cbfields_fieldid4"":"""",""cbfields_fieldid5"":"""",""cbfields_fieldid6"":"""",""cbfields_fieldid7"":"""",""cbfields_fieldid8"":"""",""cbfields_fieldid9"":"""",""cbfields_fieldid10"":"""",""familyplans_share"":""0"",""cpaycontent_categories_list"":""1"",""cpaycontent_components"":"""",""cpaycontent_modules"":"""",""cpaycontent_urls"":"""",""planimage_image"":""cicloturista.png"",""planimage_image_path"":""\/images\/subscription"",""folderaccess_msg"":""Restricted - Please Login"",""folderaccess_path1"":"""",""folderaccess_path2"":"""",""folderaccess_path3"":"""",""folderaccess_path4"":"""",""folderaccess_path5"":""""}","{""template_rounded_icon"":""yellow"",""tax_taxing_date"":""0""}"
