1,9,44,"0"
2,9,45,"0"
3,9,46,"0"
4,19,42,"0"
5,15,42,"0"
6,19,42,"0"
7,9,44,"0"
8,6,42,"0"
9,7,44,"0"
10,15,44,"0"
11,6,44,"0"
12,7,43,"0"
13,15,44,"0"
14,15,44,"0"
15,6,44,"0"
16,7,45,"0"
17,19,44,"0"
18,1,46,"0"
19,12,46,"0"
20,15,46,"0"
21,6,46,"0"
22,7,45,"0"
23,15,46,"0"
24,12,42,"0"
25,12,42,"0"
26,15,42,"0"
27,15,42,"0"
28,9,43,"0"
29,12,42,"0"
30,12,42,"0"
31,12,42,"0"
32,12,42,"0"
33,12,42,"0"
