438,2016-08-09 12:02:28,"0",1,247,1,now,,,,,1
439,2016-09-01 11:40:00,"0",1,248,1,now,,,,,1
440,2016-09-06 11:32:51,"0",1,249,1,now,,,,,1
441,2016-09-15 12:06:30,"0",1,251,1,now,,,,,1
442,2016-09-20 12:32:23,"0",1,252,1,now,,,,,1
443,2016-09-27 11:14:47,"0",1,253,1,now,,,,,1
444,2016-10-05 09:56:33,"0",1,254,1,now,,,,,1
445,2016-10-11 15:26:32,"0",1,255,1,now,,,,,1
446,2016-10-25 07:00:00,"0",1,256,1,now,,,,,1
447,2016-11-15 05:40:00,"0",1,257,1,now,,,,,1
448,2017-01-12 10:33:27,"0",1,260,1,now,,,,,1
449,2017-01-17 09:26:14,"0",1,261,1,now,,,,,1
450,2017-01-25 09:53:37,"0",1,262,1,now,,,,,1
451,2017-01-31 10:06:43,"0",1,263,1,now,,,,,1
452,2017-02-07 09:21:39,"0",1,264,1,now,,,,,1
453,2017-02-28 12:10:53,"0",1,265,1,now,,,,,1
454,2017-03-07 06:15:00,"0",1,266,1,now,,,,,1
455,2017-03-16 09:46:59,"0",1,267,1,now,,,,,1
456,2017-03-21 10:51:45,"0",1,268,1,now,,,,,1
457,2017-03-28 06:30:00,"0",1,269,1,now,,,,,1
458,2017-04-04 06:50:00,"0",1,270,1,now,,,,,1
459,2017-04-12 10:00:51,"0",1,271,1,now,,,,,1
460,2017-04-26 09:21:29,"0",1,272,1,now,,,,,1
461,2017-05-02 18:52:56,"0",1,273,1,now,,,,,1
462,2017-05-09 09:47:39,"0",1,274,1,now,,,,,1
463,2017-05-16 13:55:23,"0",1,275,1,now,,,,,1
464,2017-05-24 10:15:54,"0",1,276,1,now,,,,,1
465,2017-05-30 11:21:18,"0",1,277,1,now,,,,,1
466,2017-06-06 09:13:05,"0",1,279,1,now,,,,,1
467,2017-06-14 08:23:56,"0",1,280,1,now,,,,,1
468,2017-06-20 09:35:39,"0",1,281,1,now,,,,,1
469,2017-07-04 16:36:04,"0",1,282,1,now,,,,,1
470,2017-07-11 11:12:30,"0",1,283,1,now,,,,,1
471,2017-07-18 15:01:03,"0",1,284,1,now,,,,,1
472,2017-07-25 06:00:00,"0",1,285,1,now,,,,,1
473,2017-08-02 15:17:08,"0",1,286,1,now,,,,,1
474,2017-08-19 16:45:00,"0",1,287,1,now,,,,,1
475,2017-08-22 11:48:23,"0",1,288,1,now,,,,,1
476,2017-08-30 10:12:56,"0",1,289,1,now,,,,,1
477,2017-09-05 09:54:13,"0",1,290,1,now,,,,,1
478,2017-10-10 15:53:37,"0",1,291,1,now,,,,,1
479,2017-10-17 15:15:38,"0",1,292,1,now,,,,,1
480,2017-10-24 06:30:00,"0",1,293,1,now,,,,,1
481,2017-11-07 16:04:19,"0",1,294,1,now,,,,,1
482,2017-11-14 09:52:33,"0",1,295,1,now,,,,,1
483,2017-11-29 11:00:58,"0",1,296,1,now,,,,,1
484,2018-11-27 06:10:00,"0",1,356,1,now,,,,,1
485,2017-12-05 22:24:40,"0",1,298,1,now,,,,,1
486,2017-12-20 17:31:08,"0",1,299,1,now,,,,,1
487,2018-01-09 15:25:50,"0",1,300,1,now,,,,,1
488,2018-01-16 11:01:34,"0",1,301,1,now,,,,,1
489,2018-01-23 10:31:49,"0",1,302,1,now,,,,,1
490,2018-01-30 10:00:01,"0",1,304,1,now,,,,,1
491,2018-02-06 12:22:37,"0",1,306,1,now,,,,,1
492,2018-02-13 06:00:00,"0",1,307,1,now,,,,,1
493,2018-02-20 11:26:55,"0",1,308,1,now,,,,,1
494,2018-02-27 06:00:00,"0",1,310,1,now,,,,,1
495,2018-11-20 07:10:00,"0",1,355,1,now,,,,,1
496,2018-03-06 10:31:36,"0",1,311,1,now,,,,,1
497,2018-11-12 06:00:00,"0",1,354,1,now,,,,,1
498,2018-03-15 15:57:18,"0",1,312,1,now,,,,,1
499,2018-03-20 13:50:56,"0",1,313,1,now,,,,,1
500,2018-03-27 05:00:00,"0",1,314,1,now,,,,,1
501,2018-04-04 09:48:59,"0",1,315,1,now,,,,,1
502,2018-04-10 12:05:51,"0",1,316,1,now,,,,,1
503,2018-04-17 09:37:31,"0",1,319,1,now,,,,,1
504,2018-11-06 06:15:00,"0",1,353,1,now,,,,,1
505,2018-05-02 14:29:30,"0",1,320,1,now,,,,,1
506,2018-05-09 11:16:20,"0",1,321,1,now,,,,,1
507,2018-05-15 16:35:42,"0",1,322,1,now,,,,,1
508,2018-05-24 15:16:38,"0",1,323,1,now,,,,,1
509,2018-10-30 09:36:37,"0",1,352,1,now,,,,,1
510,2018-06-05 14:25:54,"0",1,324,1,now,,,,,1
511,2018-06-12 11:05:58,"0",1,325,1,now,,,,,1
512,2018-06-19 11:17:51,"0",1,326,1,now,,,,,1
513,2018-06-26 12:56:47,"0",1,327,1,now,,,,,1
514,2018-07-03 10:55:18,"0",1,328,1,now,,,,,1
515,2018-07-11 11:37:16,"0",1,329,1,now,,,,,1
516,2018-07-17 10:05:28,"0",1,330,1,now,,,,,1
517,2018-07-25 17:12:57,"0",1,331,1,now,,,,,1
518,2018-10-16 09:57:50,"0",1,350,1,now,,,,,1
519,2018-08-07 06:35:00,"0",1,332,1,now,,,,,1
520,2018-08-21 06:00:00,"0",1,333,1,now,,,,,1
521,2018-08-29 06:00:00,"0",1,334,1,now,[],,,,1
522,2018-09-04 06:25:00,"0",1,335,1,now,,,,,1
523,2018-09-11 11:48:51,"0",1,336,1,now,,,,,1
524,2018-09-18 14:13:11,"0",1,338,1,now,,,,,1
525,2018-09-25 15:08:42,"0",1,339,1,now,,,,,1
526,2018-10-23 10:11:35,"0",1,351,1,now,,,,,1
527,2018-10-10 10:40:42,"0",1,348,1,now,,,,,1
528,2018-12-04 14:21:26,"0",1,357,1,now,,,,,1
529,2018-12-13 09:48:30,"0",1,358,1,now,,,,,1
530,2019-01-14 10:01:06,"0",1,359,1,now,,,,,1
531,2019-01-29 07:30:00,"0",1,360,1,now,,,,,1
532,2019-02-05 07:30:00,"0",1,361,1,now,,,,,1
533,2019-02-12 12:00:08,"0",1,362,1,now,,,,,1
534,2019-02-19 09:48:59,"0",1,363,1,now,,,,,1
