40,3,"0","Indonesian, Bahasa Indonesia","",pkg_id-ID,package,"","0",3.6.2.1,"",https://update.joomla.org/language/details3/id-ID_details.xml,"",""
41,3,"0",Irish,"",pkg_ga-IE,package,"","0",3.8.13.1,"",https://update.joomla.org/language/details3/ga-IE_details.xml,"",""
42,3,"0",Japanese,"",pkg_ja-JP,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/ja-JP_details.xml,"",""
43,3,"0",Kazakh,"",pkg_kk-KZ,package,"","0",3.9.23.1,"",https://update.joomla.org/language/details3/kk-KZ_details.xml,"",""
44,3,"0",Khmer,"",pkg_km-KH,package,"","0",3.4.5.1,"",https://update.joomla.org/language/details3/km-KH_details.xml,"",""
45,3,"0",Korean,"",pkg_ko-KR,package,"","0",3.8.9.1,"",https://update.joomla.org/language/details3/ko-KR_details.xml,"",""
46,3,"0",Latvian,"",pkg_lv-LV,package,"","0",3.9.25.2,"",https://update.joomla.org/language/details3/lv-LV_details.xml,"",""
47,3,"0",Lithuanian,"",pkg_lt-LT,package,"","0",3.9.16.1,"",https://update.joomla.org/language/details3/lt-LT_details.xml,"",""
48,3,"0",Macedonian,"",pkg_mk-MK,package,"","0",3.6.5.1,"",https://update.joomla.org/language/details3/mk-MK_details.xml,"",""
49,3,"0",Malay,"",pkg_ms-MY,package,"","0",3.4.1.2,"",https://update.joomla.org/language/details3/ms-MY_details.xml,"",""
50,3,"0",Montenegrin,"",pkg_srp-ME,package,"","0",3.3.1.2,"",https://update.joomla.org/language/details3/srp-ME_details.xml,"",""
51,3,"0",Norwegian Bokmål,"",pkg_nb-NO,package,"","0",3.10.0.1,"",https://update.joomla.org/language/details3/nb-NO_details.xml,"",""
52,3,"0",Norwegian Nynorsk,"",pkg_nn-NO,package,"","0",3.4.2.1,"",https://update.joomla.org/language/details3/nn-NO_details.xml,"",""
53,3,"0",Persian Farsi,"",pkg_fa-IR,package,"","0",3.10.11.2,"",https://update.joomla.org/language/details3/fa-IR_details.xml,"",""
54,3,"0",Polish,"",pkg_pl-PL,package,"","0",3.10.10.1,"",https://update.joomla.org/language/details3/pl-PL_details.xml,"",""
55,3,"0","Portuguese, Brazil","",pkg_pt-BR,package,"","0",3.9.21.1,"",https://update.joomla.org/language/details3/pt-BR_details.xml,"",""
56,3,"0","Portuguese, Portugal","",pkg_pt-PT,package,"","0",3.9.29.2,"",https://update.joomla.org/language/details3/pt-PT_details.xml,"",""
57,3,"0",Romanian,"",pkg_ro-RO,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/ro-RO_details.xml,"",""
58,3,"0",Russian,"",pkg_ru-RU,package,"","0",3.10.9.1,"",https://update.joomla.org/language/details3/ru-RU_details.xml,"",""
59,3,"0","Serbian, Cyrillic","",pkg_sr-RS,package,"","0",3.10.2.1,"",https://update.joomla.org/language/details3/sr-RS_details.xml,"",""
60,3,"0","Serbian, Latin","",pkg_sr-YU,package,"","0",3.10.2.1,"",https://update.joomla.org/language/details3/sr-YU_details.xml,"",""
61,3,"0",Sinhala,"",pkg_si-LK,package,"","0",3.3.1.2,"",https://update.joomla.org/language/details3/si-LK_details.xml,"",""
62,3,"0",Slovak,"",pkg_sk-SK,package,"","0",3.10.5.1,"",https://update.joomla.org/language/details3/sk-SK_details.xml,"",""
63,3,"0",Slovenian,"",pkg_sl-SI,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/sl-SI_details.xml,"",""
64,3,"0",Spanish,"",pkg_es-ES,package,"","0",3.10.10.1,"",https://update.joomla.org/language/details3/es-ES_details.xml,"",""
65,3,"0","Spanish, Colombia","",pkg_es-CO,package,"","0",3.9.15.1,"",https://update.joomla.org/language/details3/es-CO_details.xml,"",""
66,3,"0",Swahili,"",pkg_sw-KE,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/sw-KE_details.xml,"",""
67,3,"0",Swedish,"",pkg_sv-SE,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/sv-SE_details.xml,"",""
68,3,"0","Syriac, East","",pkg_sy-IQ,package,"","0",3.4.5.1,"",https://update.joomla.org/language/details3/sy-IQ_details.xml,"",""
69,3,"0","Tamil, India","",pkg_ta-IN,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/ta-IN_details.xml,"",""
70,3,"0",Thai,"",pkg_th-TH,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/th-TH_details.xml,"",""
71,3,"0",Turkish,"",pkg_tr-TR,package,"","0",3.9.28.1,"",https://update.joomla.org/language/details3/tr-TR_details.xml,"",""
72,3,"0",Turkmen,"",pkg_tk-TM,package,"","0",3.5.0.2,"",https://update.joomla.org/language/details3/tk-TM_details.xml,"",""
73,3,"0",Ukrainian,"",pkg_uk-UA,package,"","0",3.10.2.1,"",https://update.joomla.org/language/details3/uk-UA_details.xml,"",""
74,3,"0",Uyghur,"",pkg_ug-CN,package,"","0",3.7.5.2,"",https://update.joomla.org/language/details3/ug-CN_details.xml,"",""
75,3,"0",Vietnamese,"",pkg_vi-VN,package,"","0",3.2.1.2,"",https://update.joomla.org/language/details3/vi-VN_details.xml,"",""
76,3,"0",Welsh,"",pkg_cy-GB,package,"","0",3.10.11.1,"",https://update.joomla.org/language/details3/cy-GB_details.xml,"",""
77,354,"0",K2 Plugin for sh404SEF,A plugin for supporting K2 in sh404SEF.,k2,plugin,sh404sefextplugins,1,"1.6.0","",http://cdn.joomlaworks.org/updates/k2_plugin_for_sh404sef.xml,https://www.joomlaworks.net/blog/item/305-k2-plugin-for-sh404sef-version-1-6-0-released,""
78,359,10507,Regular Labs - Tabs,"",tabs,plugin,system,"0",8.3.0PRO,"",https://download.regularlabs.com/updates.xml?e=tabs&pro=1&type=.xml,https://www.regularlabs.com/tabs/download,""
79,375,10474,sh404SEF,sh404SEF - SEO extension for Joomla!,com_sh404sef,component,"",1,4.24.6.4348,"",https://u1.weeblr.com/public/direct/sh404sef/update/com_sh404sef_j3_full.xml,https://weeblr.com/documentation/products.sh404sef/4/changelog/index.html,""
80,382,10571,EngageBox,"",com_rstbox,component,"",1,5.2.1,"",https://static.tassos.gr/update/engagebox?type=.xml,https://www.tassos.gr/releases/engagebox/engagebox-5-2-1?format=html,dlid=293765192ca95db09b4e38aa03cf672b
81,389,"0",Azeri,"",pkg_az-AZ,package,"","0",2.5.7.1,"",https://update.joomla.org/language/details/az-AZ_details.xml,"",""
82,389,"0",Laotian,"",pkg_lo-LA,package,"","0",2.5.1.1,"",https://update.joomla.org/language/details/lo-LA_details.xml,"",""
83,389,"0",Scottish Gaelic,"",pkg_gd-GB,package,"","0",2.5.7.1,"",https://update.joomla.org/language/details/gd-GB_details.xml,"",""
84,466,"0",Admin Tools Core package,"",pkg_admintools,package,"","0",6.1.7,"",https://cdn.akeeba.com/updates/pkgadmintoolscore.xml,https://www.akeeba.com/download/admintools/6-1-7.html,""
85,513,"0",Regular Labs - Regular Labs Library,"",library,library,"","0","21.8.0","",https://download.regularlabs.com/updates.xml?e=library&type=.xml,"",""
